time,current_x,current_y,current_z,current_magnitude,desired_forward_velocity,desired_lateral_velocity,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,forward_velocity_error,lateral_velocity_error,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,2.0,0.0,2.0,0.5,0.0,-0.050434477627277374,-0.050434477627277374,0.16045531630516052,0.16045531630516052,0.5504344776272774,-0.16045531630516052,0.0,0.0,0.03158901631832123,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.15942801535129547,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03334169999993719,0.0,2.0,0.0,2.0,0.5,0.0,-0.03800211101770401,-0.03800211101770401,0.15833988785743713,0.15833988785743713,0.538002111017704,-0.15833988785743713,-0.001267054984916595,0.00027401381521485746,0.037039633840322495,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00027401381521485746,0.0054506175220012665,0.005457500796342207,0.005457500796342207,0.008220413699746132,0.16351859271526337,-3.7719620841414246e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.07453620433807373,2.0,0.07453620433807373,2.0
0.06670429999985572,0.0,2.0,0.0,2.0,0.5,0.0,0.07334429025650024,0.07334429025650024,0.15635524690151215,0.15635524690151215,0.42665570974349976,-0.15635524690151215,0.0011799012331889448,0.0008137301774695516,0.04262290149927139,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0008137301774695516,0.011033885180950165,0.011063850097869017,0.011063850097869017,0.01619149185717106,0.16749794781208038,-3.6776628841264692e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0999213457107544,2.0,0.0999213457107544,2.0
0.09999579999998787,0.0,2.0,0.0,2.0,0.5,0.0,0.07665404677391052,0.07665404677391052,0.15898366272449493,0.15898366272449493,0.4233459532260895,-0.15898366272449493,0.0037318294313727165,0.0016109951538965106,0.048335105180740356,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0016109951538965106,0.01674608886241913,0.01682340029761867,0.01682340029761867,0.023917946964502335,0.1713661104440689,-7.357683476283418e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.12373703718185425,2.0,0.12373703718185425,2.0
0.1333687999999711,0.0,2.0,0.0,2.0,0.5,0.0,0.0006456313421949744,0.0006456313421949744,0.23251008987426758,0.23251008987426758,0.499354368657805,-0.23251008987426758,0.0037533760861557784,0.0026506995782256126,0.05416543409228325,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0026506995782256126,0.02257641777396202,0.022731494622186058,0.022731494622186058,0.031191129237413406,0.17490991950035095,-1.8880823703069948e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.09219604730606079,2.0,0.09219604730606079,2.0
0.1670057999999699,0.0,2.0,0.0,2.0,0.5,0.0,0.08483055233955383,0.08483055233955383,0.16385111212730408,0.16385111212730408,0.41516944766044617,-0.16385111212730408,0.006606821375201249,0.003910372965037823,0.060095641762018204,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.003910372965037823,0.028506625443696976,0.028773576609676638,0.028773576609676638,0.037790197879076004,0.17790615558624268,-2.218076494811559e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.20027079999999842,0.0,2.0,0.0,2.0,0.5,0.0,0.08991026133298874,0.08991026133298874,0.17591223120689392,0.17591223120689392,0.41008973866701126,-0.17591223120689392,0.009597686218445685,0.005385144613683224,0.0661250576376915,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.005385144613683224,0.03453604131937027,0.0349533679711059,0.0349533679711059,0.04424315318465233,0.18088260293006897,-2.1626245035551796e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.033786654472351074,2.0,0.033786654472351074,2.0
0.2334429,0.0,2.0,0.0,2.0,0.5,0.0,0.09703899174928665,0.09703899174928665,0.13132277131080627,0.13132277131080627,0.40296100825071335,-0.13132277131080627,0.01281667335665235,0.0070614321157336235,0.07224415242671967,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0070614321157336235,0.04065513610839844,0.04126383302018266,0.04126383302018266,0.05028862506151199,0.18357279896736145,-2.108558935339726e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.2667695999998614,0.0,2.0,0.0,2.0,0.5,0.0,0.038448501378297806,0.038448501378297806,0.13744443655014038,0.13744443655014038,0.4615514986217022,-0.13744443655014038,0.014098035027531139,0.008986716158688068,0.07850436121225357,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.008986716158688068,0.04691534489393234,0.047768301768363594,0.047768301768363594,0.05775852128863335,0.18780618906021118,-1.678648871871226e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.4241267442703247,2.0,0.4241267442703247,2.0
0.3000686999998834,0.0,2.0,0.0,2.0,0.5,0.0,-0.020992569625377655,-0.020992569625377655,0.22038419544696808,0.22038419544696808,0.5209925696253777,-0.22038419544696808,0.013399001352318264,0.01114075817167759,0.0848887637257576,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01114075817167759,0.05329974740743637,0.054451625929225665,0.054451625929225665,0.06462123990058899,0.19153214991092682,-1.636682556397213e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.35066676139831543,2.0,0.35066676139831543,2.0
