time,current_x,current_y,current_z,current_magnitude,desired_forward_velocity,desired_lateral_velocity,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,forward_velocity_error,lateral_velocity_error,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,0.5,0.0,0.5,0.5,0.0,-0.053591448813676834,-0.053591448813676834,0.011946889571845531,0.011946889571845531,0.5535914488136768,-0.011946889571845531,0.0,0.0,0.002058895770460367,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.010610214434564114,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033332900000004884,0.0,0.5,0.0,0.5,0.5,0.0,0.06090217083692551,0.06090217083692551,-0.06988916546106339,-0.06988916546106339,0.4390978291630745,0.06988916546106339,0.0020300459702904516,0.0005094014923088253,0.0024219879414886236,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0005094014923088253,0.0003630921710282564,0.0006255603927907127,0.0006255603927907127,0.015282044187188148,0.010892762802541256,-7.935120291181949e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.8566373251378536,2.0,1.8566373251378536,2.0
0.0666665999997349,0.0,0.5,0.0,0.5,0.5,0.0,0.03707806020975113,0.03707806020975113,0.07693930715322495,0.07693930715322495,0.46292193979024887,-0.07693930715322495,0.003265994905894222,0.0014181318692862988,0.002923868829384446,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0014181318692862988,0.0008649730589240789,0.0016611069776958768,0.0016611069776958768,0.02726190723478794,0.015056424774229527,-3.964780396976202e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.1613300144672394,2.0,1.1613300144672394
0.0999496999997973,0.0,0.5,0.0,0.5,0.5,0.0,0.02749965712428093,0.02749965712428093,0.04828563705086708,0.04828563705086708,0.47250034287571907,-0.04828563705086708,0.004181268743929093,0.0027007393073290586,0.0033265501260757446,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0027007393073290586,0.0012676543556153774,0.0029834443804875733,0.0029834443804875733,0.03847822546958923,0.012080436572432518,-3.8656607637922804e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.0767283141613007,2.0,1.0767283141613007,2.0
0.13329869999961375,0.0,0.5,0.0,0.5,0.5,0.0,-0.016105996444821358,-0.016105996444821358,-0.03860577568411827,-0.03860577568411827,0.5161059964448214,0.03860577568411827,0.0036441498684937016,0.004389240872114897,0.0036793015897274017,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.004389240872114897,0.0016204058192670345,0.00467879797090646,0.00467879797090646,0.05065504461526871,0.010582548566162586,-7.540981224068309e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.420572355389595,2.0,1.420572355389595,2.0
0.1667845999995734,0.0,0.5,0.0,0.5,0.5,0.0,0.1123221144080162,0.1123221144080162,-0.07556091994047165,-0.07556091994047165,0.3876778855919838,0.07556091994047165,0.0074053569593445605,0.00648442842066288,0.004121847916394472,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00648442842066288,0.002062952145934105,0.006804673651183767,0.006804673651183767,0.06285562366247177,0.013276387006044388,-7.352456779748263e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.5367306917905807,2.0,1.5367306917905807
0.20015079999984664,0.0,0.5,0.0,0.5,0.5,0.0,0.05841011926531792,0.05841011926531792,0.000766883313190192,0.000766883313190192,0.4415898807346821,-0.000766883313190192,0.009354280680790972,0.00891317892819643,0.004709444474428892,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00891317892819643,0.002650548703968525,0.00929893365059425,0.00929893365059425,0.07286249846220016,0.0176278967410326,-7.168645286298846e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.0932689607143402,2.0,1.0932689607143402
0.23341019999998025,0.0,0.5,0.0,0.5,0.5,0.0,0.110470712184906,0.110470712184906,0.026595890522003174,0.026595890522003174,0.389529287815094,-0.026595890522003174,0.013028470285648394,0.01178213395178318,0.005315681919455528,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01178213395178318,0.003256786148995161,0.012223965660866717,0.012223965660866717,0.08606866747140884,0.01818711869418621,-6.989429400660408e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.9907974002417177,2.0,1.9907974002417177,2.0
0.26674229999980525,0.0,0.5,0.0,0.5,0.5,0.0,0.08737534284591675,0.08737534284591675,0.03850802779197693,0.03850802779197693,0.41262465715408325,-0.03850802779197693,0.015940873950907486,0.01503458060324192,0.005899082403630018,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01503458060324192,0.003840186633169651,0.015517269324625162,0.015517269324625162,0.09757336974143982,0.017502013593912125,-6.814693258887494e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.680849313735962,2.0,1.680849313735962,2.0
0.3001022999997076,0.0,0.5,0.0,0.5,0.5,0.0,0.1781930774450302,0.1781930774450302,-0.007780896965414286,-0.007780896965414286,0.3218069225549698,0.007780896965414286,0.021885395014456296,0.01863786205649376,0.006441811099648476,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01863786205649376,0.0043829153291881084,0.019146275063826955,0.019146275063826955,0.10809845477342606,0.016281859949231148,-2.8723640897929146e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.5379036664962769,2.0,1.5379036664962769,2.0
0.333451999999852,0.0,0.5,0.0,0.5,0.5,0.0,0.14941342175006866,0.14941342175006866,0.07309843599796295,0.07309843599796295,0.35058657824993134,-0.07309843599796295,0.02686828780581613,0.02262805961072445,0.007018967065960169,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02262805961072445,0.004960071295499802,0.02316530571788208,0.02316530571788208,0.11970590054988861,0.017314685508608818,-2.8005550676667774e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.9066292364150286,2.0,1.9066292364150286
0.3667483999997785,0.0,0.5,0.0,0.5,0.5,0.0,0.13592056930065155,0.13592056930065155,-0.0019405403872951865,-0.0019405403872951865,0.36407943069934845,0.0019405403872951865,0.031393953449468354,0.026887746527791023,0.0075012571178376675,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.026887746527791023,0.0054423613473773,0.027433013147996788,0.027433013147996788,0.127790629863739,0.014468691311776638,-2.730541197138084e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.1228187680244446,2.0,1.1228187680244446,2.0
0.4002434999997604,0.0,0.5,0.0,0.5,0.5,0.0,0.1498662680387497,0.1498662680387497,0.03493787348270416,0.03493787348270416,0.3501337319612503,-0.03493787348270416,0.036413739084050364,0.03151995316147804,0.008011404424905777,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03151995316147804,0.00595250865444541,0.03207709161665093,0.03207709161665093,0.1389661729335785,0.01530443038791418,5.2728429259581325e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.9767135153524578,2.0,1.9767135153524578
0.4334546000000046,0.0,0.5,0.0,0.5,0.5,0.0,0.22033032774925232,0.22033032774925232,-0.006074575241655111,-0.006074575241655111,0.2796696722507477,0.006074575241655111,0.04373115163201736,0.03645896911621094,0.00849013403058052,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03645896911621094,0.006431238260120153,0.037021848340881854,0.037021848340881854,0.14817044138908386,0.014361876994371414,1.3076142587725387e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.58074551820755,2.0,1.58074551820755,2.0
0.4668286999999509,0.0,0.5,0.0,0.5,0.5,0.0,0.1453130543231964,0.1453130543231964,0.05703568458557129,0.05703568458557129,0.3546869456768036,-0.05703568458557129,0.04858084403829735,0.04173944890499115,0.009003862738609314,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.04173944890499115,0.006944966968148947,0.04231328586958293,0.04231328586958293,0.15841440856456757,0.015411872416734695,1.6912396835642324e-24,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.9271050971001387,2.0,1.9271050971001387
0.5001212999995914,0.0,0.5,0.0,0.5,0.5,0.0,0.08025329560041428,0.08025329560041428,0.1002836674451828,0.1002836674451828,0.4197467043995857,-0.1002836674451828,0.05125268490737485,0.04726831242442131,0.009451474994421005,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.04726831242442131,0.007392579223960638,0.04784290529467495,0.04784290529467495,0.16586588323116302,0.013428352773189545,1.6489587111966493e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.3155717849731445,2.0,1.3155717849731445,2.0
0.5336158999998588,0.0,0.5,0.0,0.5,0.5,0.0,0.19022199511528015,0.19022199511528015,-0.0697670429944992,-0.0697670429944992,0.30977800488471985,0.0697670429944992,0.05762409454501397,0.05296797305345535,0.0097671402618289,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.05296797305345535,0.007708244491368532,0.05352591150583318,0.05352591150583318,0.17098987102508545,0.0094699552282691,1.2305385054203066e-24,-3.93999981880188,0.0,0.0,0.0,0.0,0.7965959906578064,2.0,0.7965959906578064,2.0
0.5668531999999686,0.0,0.5,0.0,0.5,0.5,0.0,0.19187235832214355,0.19187235832214355,5.295857772580348e-05,5.295857772580348e-05,0.30812764167785645,-5.295857772580348e-05,0.06400141368029563,0.058880515396595,0.010225575417280197,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.058880515396595,0.00816667964681983,0.05944417338833506,0.05944417338833506,0.17737624049186707,0.013753059320151806,8.225788417662275e-25,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,1.1627954840660095,2.0,1.1627954840660095
