run_id,mode,target_distance,repetition_index,current_x,current_y,current_z,current_magnitude,max_duration_s,forward_command,desired_forward_velocity,desired_lateral_velocity,dvl_estimated_distance,pose_forward_displacement,pose_euclidean_displacement,absolute_error,percentage_error,lateral_drift,final_position_error,duration,sample_count,stop_reason,target_reached,mean_forward_velocity_error,std_forward_velocity_error,mean_lateral_velocity_error,std_lateral_velocity_error,mean_abs_lateral_velocity_error,max_abs_lateral_velocity_error,mean_surge_velocity_error,mean_abs_surge_velocity_error,mean_sway_velocity_error,mean_abs_sway_velocity_error,mean_command_effort,max_command_effort,saturation_fraction,surge_saturation_fraction,sway_saturation_fraction,mean_dt,std_dt,dt_source
target_5m_current_y_1_rep_01,dvl_velocity_compensation,5.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.007989779482036,4.99592924118042,5.074012626334233,0.012060538301615686,0.24140730821812173,0.8867328511551023,0.8867421950009056,15.70491469999999,472,target_reached,True,0.18111566276607874,0.06400296450934159,-0.05822525912684595,0.037818442121337344,0.06038879846275716,0.1765923798084259,,,,,3.3758466448205184,3.999087503989942,,,,0.033343767940551994,9.740213604437115e-05,wall_clock
target_5m_current_y_1_rep_01,dvl_pi_velocity_compensation,5.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.006602488612123,4.988612651824951,5.0219484673230745,0.01798983678717203,0.360618032361982,0.5776765691116452,0.5777887937638295,19.3053089,580,target_reached,True,0.24066243842501508,0.04919086135914715,-0.028635193237516905,0.03746913404304502,0.03801671180806552,0.15505701303482056,0.24066243842501508,0.24066243842501508,-0.028635193237516905,0.03801671180806552,0.7229903244378976,1.0246299998641129,0.0017271157167530224,0.0017271157167530224,0.0,0.033342502417962,0.00010021886236726636,wall_clock
target_5m_current_y_1_rep_02,no_compensation,5.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.008918377432688,4.992758750915527,5.2308419236343235,0.016159626517160852,0.32366127272217277,1.5601497637107968,1.5601665683173571,12.87017209999999,387,target_reached,True,,,,,,,,,,,,,,,,0.03334241476683936,8.674366121856422e-05,wall_clock
target_5m_current_y_1_rep_02,dvl_velocity_compensation,5.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.009778581581251,4.993185520172119,5.072160297911464,0.016593061409131415,0.33231413778031305,0.8915763841941953,0.8916024259658113,15.63842440000002,470,target_reached,True,0.17966190326823864,0.06446880440382916,-0.05827788964589325,0.03723650203351696,0.060154016474636696,0.1676682084798813,,,,,3.3836487455538165,3.996890044330973,,,,0.03334418848614076,0.0001434479767822879,wall_clock
target_5m_current_y_1_rep_02,dvl_pi_velocity_compensation,5.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.002121384383654,4.9830451011657715,5.017630110701085,0.01907628321788213,0.3828238121589403,0.5881100641563535,0.5883544137307624,19.306094899999948,580,target_reached,True,0.2409024955527873,0.04793835601588724,-0.028982297316522722,0.039282958253144554,0.039051222940992336,0.1351575404405594,0.2409024955527873,0.2409024955527873,-0.028982297316522722,0.039051222940992336,0.7252589381207074,1.0250269931605582,0.0,0.0,0.0,0.03334385993091528,9.232952428389678e-05,wall_clock
target_5m_current_y_1_rep_03,no_compensation,5.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.010228221676108,5.006592273712158,5.2453107982715785,0.003635947963950059,0.0726232088648627,1.5643909918144345,1.5644048815261495,12.903710199999978,388,target_reached,True,,,,,,,,,,,,,,,,0.03334292041343664,0.00011753045378903325,wall_clock
target_5m_current_y_1_rep_03,dvl_velocity_compensation,5.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.000698563758382,4.9316840171813965,5.0098579542523165,0.06901454657698558,1.39941136408065,0.8815721618011594,0.8842152169982381,15.404212599999994,463,target_reached,True,0.1753709562509865,0.06374001789021637,-0.058071802442820813,0.03519426136488988,0.05938199775125146,0.17053303122520447,,,,,3.3866837619307004,3.9960394286640146,,,,0.0333424515151515,0.00010382096262855822,wall_clock
target_5m_current_y_1_rep_03,dvl_pi_velocity_compensation,5.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,5.003201059229638,5.023412227630615,5.055857771145904,0.020211168400977364,0.4023394355296685,0.5718630896881223,0.5723421404634409,19.43865530000005,584,target_reached,True,0.24261670974746194,0.04908016116683023,-0.029206174607143066,0.0387662442469374,0.03940152568611042,0.13115829229354858,0.24261670974746194,0.24261670974746194,-0.029206174607143066,0.03940152568611042,0.7287626401649347,1.026309904997827,0.003430531732418525,0.003430531732418525,0.0,0.033342461921097855,0.00010744786676876375,wall_clock
target_5m_current_y_2_rep_01,no_compensation,5.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.0051260728788325,4.94903039932251,7.265330049749602,0.05609567355632272,1.1334679529146126,5.31903363764286,5.319277839948715,13.772372599999983,414,target_reached,True,,,,,,,,,,,,,,,,0.03334714915254233,0.00013360124428610473,wall_clock
target_5m_current_y_2_rep_01,dvl_velocity_compensation,5.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.000796291482205,4.973032474517822,8.067221811782202,0.02776381696438257,0.5582874655785253,6.352087512612343,6.3521447571128515,27.20747019999999,817,target_reached,True,0.3161977271206435,0.04446918255064459,-0.23147790006124505,0.03621713962295682,0.23147790006124505,0.3406279385089874,,,,,2.828881275416432,2.89001385108315,,,,0.03334248799019607,7.658976553185153e-05,wall_clock
target_5m_current_y_2_rep_01,dvl_pi_velocity_compensation,5.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.001687814392036,5.019272327423096,8.35589136306237,0.01758451303105968,0.3503398876164905,6.680406108498573,6.680433907843812,30.91036969999999,928,target_reached,True,0.3381878174556331,0.03909750102302719,-0.21717622268547132,0.03633776552005325,0.21717622268547132,0.3370090126991272,0.3381878174556331,0.3381878174556331,-0.21717622268547132,0.21717622268547132,1.307145191838115,1.4142135623730951,0.7971952535059331,0.039913700107874865,0.790722761596548,0.03334451963322545,0.00010750171832125679,wall_clock
target_5m_current_y_2_rep_02,no_compensation,5.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.0153044646671425,5.037904262542725,7.393851040942216,0.022599797875582084,0.44859522328785867,5.411890044808388,5.412022781753144,14.007116000000053,421,target_reached,True,,,,,,,,,,,,,,,,0.03335027619047632,0.0001704276837412897,wall_clock
target_5m_current_y_2_rep_02,dvl_velocity_compensation,5.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.005563768804947,5.023437023162842,8.147882078991158,0.017873254357894552,0.35579732114649354,6.415065303444862,6.415108116120637,27.474327700000003,825,target_reached,True,0.3178086114078291,0.042169858670876775,-0.23310424214753422,0.036852522494282655,0.23310424214753422,0.34971484541893005,,,,,2.8289982917344028,2.969921166296791,,,,0.0333426307038835,8.353899744072252e-05,wall_clock
target_5m_current_y_2_rep_02,dvl_pi_velocity_compensation,5.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.004883949128017,5.01678991317749,8.34429279987171,0.011905964049473639,0.23732235663687068,6.667761340737343,6.667782479821605,30.7750992,924,target_reached,True,0.33737747229808257,0.038105951525375305,-0.21482291075835894,0.03803623698404154,0.21482291075835894,0.32475656270980835,0.33737747229808257,0.33737747229808257,-0.21482291075835894,0.21482291075835894,1.3032786528608553,1.4142135623730951,0.7735644637053087,0.04008667388949079,0.7670639219934995,0.03334246933911159,9.1465644831782e-05,wall_clock
target_5m_current_y_2_rep_03,no_compensation,5.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.000442139217251,4.94903039932251,7.265330049749602,0.051411739894740904,1.0388244917990166,5.31903363764286,5.319277839948715,13.771610699999997,414,target_reached,True,,,,,,,,,,,,,,,,0.033345304358353506,0.0001326620906489981,wall_clock
target_5m_current_y_2_rep_03,dvl_velocity_compensation,5.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.002356362427223,4.970123291015625,8.059490908172382,0.032233071411598146,0.6485366564218862,6.34454633295536,6.344616677842488,27.14269409999997,815,target_reached,True,0.3157072149621007,0.042919221145786106,-0.23574530323212212,0.03844479296201042,0.23574530323212212,0.34768468141555786,,,,,2.829776243424894,3.125235280055619,,,,0.03334483304668301,9.831982574181759e-05,wall_clock
target_5m_current_y_2_rep_03,dvl_pi_velocity_compensation,5.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,5.004067473849164,5.054585933685303,8.402601505780515,0.05051845983613834,0.999457927888176,6.7122926861047745,6.712514635223669,30.94245920000003,929,target_reached,True,0.33828107816024666,0.038697734778123966,-0.2169252970689458,0.03723288250522164,0.2169252970689458,0.3514792025089264,0.33828107816024666,0.33828107816024666,-0.2169252970689458,0.2169252970689458,1.304763390327125,1.4142135623730951,0.7898706896551724,0.040948275862068964,0.7855603448275862,0.03334316724137934,0.00013669197850289794,wall_clock
target_10m_current_y_0p5_rep_01,no_compensation,10.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.003042365002328,10.016282081604004,10.065872562754093,0.013239716601676221,0.1321819462931501,0.9979397333227098,0.9980725512334064,23.940027500000042,719,target_reached,True,,,,,,,,,,,,,,,,0.033342656685236824,9.919157797235504e-05,wall_clock
target_10m_current_y_0p5_rep_01,dvl_velocity_compensation,10.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.00436621418731,9.991372108459473,10.002359195371897,0.01299410572783799,0.13005326582558335,0.4686927176080644,0.4687721237992591,27.373917000000006,822,target_reached,True,0.13453129502796046,0.05782993333284298,-0.01622361322608521,0.03648294695901647,0.0321710414415391,0.14577902853488922,,,,,3.519504732395759,3.9953401943747084,,,,0.033342164433617545,0.00010859149154504978,wall_clock
target_10m_current_y_0p5_rep_01,dvl_pi_velocity_compensation,10.0,1,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.00084590069159,10.090523719787598,10.093213585956901,0.08967781909600703,0.8887330488124031,0.2330054766498506,0.24997219043927182,36.60982960000001,1099,target_reached,True,0.22682494526467742,0.044920263747066445,-0.00427026683023881,0.03804352251703962,0.030239412614301714,0.12492652237415314,0.22682494526467742,0.22682494526467742,-0.00427026683023881,0.030239412614301714,0.6595411837654013,1.0001246963043606,0.0009107468123861566,0.0009107468123861566,0.0,0.033342285610200376,9.363188906275382e-05,wall_clock
target_10m_current_y_0p5_rep_02,no_compensation,10.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.00600932752191,10.016282081604004,10.065872562754093,0.010272754082093272,0.10256055089503027,0.9979397333227098,0.9980725512334064,23.93975660000001,719,target_reached,True,,,,,,,,,,,,,,,,0.033342279387186646,8.46532400518015e-05,wall_clock
target_10m_current_y_0p5_rep_02,dvl_velocity_compensation,10.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.000841715860751,10.018484115600586,10.029390282015806,0.017642399739834502,0.17609849490465435,0.46759539609774947,0.4679605934064823,27.509186699999987,826,target_reached,True,0.13645462975583295,0.05940007142360244,-0.016764171842973376,0.036660938183945155,0.03196377979535486,0.14072641730308533,,,,,3.5140453224250283,3.9994501563588303,,,,0.03334446872727271,0.00010393386342769856,wall_clock
target_10m_current_y_0p5_rep_02,dvl_pi_velocity_compensation,10.0,2,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.006969406780406,9.981356620788574,9.982563189957578,0.025612785991832254,0.25660626070094994,0.1552026099525392,0.15631834737004177,36.44331239999997,1094,target_reached,True,0.22541208816393474,0.04460061356849118,-0.0047162583383648145,0.03773290878349767,0.030500162870252038,0.1344296634197235,0.22541208816393474,0.22541208816393474,-0.0047162583383648145,0.030500162870252038,0.6566297389071608,1.01348796637053,0.0027447392497712718,0.0027447392497712718,0.0,0.03334246331198533,0.0001551285184486467,wall_clock
target_10m_current_y_0p5_rep_03,no_compensation,10.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.008019784625763,9.987333297729492,10.036779544691433,0.020686486896270395,0.20712723085924484,0.995046345051378,0.995126963832513,23.87638160000006,717,target_reached,True,,,,,,,,,,,,,,,,0.03334690167597774,0.00013987424378651713,wall_clock
target_10m_current_y_0p5_rep_03,dvl_velocity_compensation,10.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.00076443835186,9.915731430053711,9.926779802294341,0.08503300829814897,0.8575565897279286,0.4682173109613359,0.47574009938689943,27.277373600000033,819,target_reached,True,0.1333702468326939,0.05716379079979136,-0.017035057993068772,0.038416889848559774,0.03328889336603925,0.13513308763504028,,,,,3.5082188296923302,3.999714626743604,,,,0.03334642249388757,0.0001796838127109585,wall_clock
target_10m_current_y_0p5_rep_03,dvl_pi_velocity_compensation,10.0,3,0.0,0.5,0.0,0.5,120.0,2.0,0.5,0.0,10.001787887314979,9.964859008789062,9.966793418769795,0.03692887852591653,0.37059107904432015,0.1963567859493196,0.19947650651551452,36.4107115999999,1093,target_reached,True,0.22530776739842004,0.044889309433838155,-0.00497255285258583,0.03799101885332321,0.030367831279926177,0.1270873248577118,0.22530776739842004,0.22530776739842004,-0.00497255285258583,0.030367831279926177,0.6562822334975644,1.0188834443493846,0.0027472527472527475,0.0027472527472527475,0.0,0.0333431424908424,0.00010046849563543988,wall_clock
target_10m_current_y_1_rep_01,no_compensation,10.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.00066351043064,9.9866304397583,10.454106483832215,0.01403307067233861,0.14051857387723904,3.091206048615277,3.0912349603575477,24.907392500000014,748,target_reached,True,,,,,,,,,,,,,,,,0.03334322958500671,9.323926395192148e-05,wall_clock
target_10m_current_y_1_rep_01,dvl_velocity_compensation,10.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.001272922734632,10.077170372009277,10.229218139217735,0.07589744927464537,0.7531623111727965,1.7571400152519345,1.7588337896218673,30.709746400000085,922,target_reached,True,0.174326213945844,0.052616529905733164,-0.0585142305427759,0.03651487569247456,0.060322664839021045,0.18448156118392944,,,,,3.3848368645673688,3.9983506234088884,,,,0.03334391574375688,0.0001277165554918405,wall_clock
target_10m_current_y_1_rep_01,dvl_pi_velocity_compensation,10.0,1,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.002771566526935,10.061814308166504,10.087550835419744,0.05904274163956913,0.5868001518538071,0.7201212989166379,0.7227694610645149,38.44713150000007,1154,target_reached,True,0.2398286543143162,0.04397143363317503,-0.017372948103197897,0.0407842798243889,0.03551706321679379,0.17076678574085236,0.2398286543143162,0.2398286543143162,-0.017372948103197897,0.03551706321679379,0.7453083389835351,1.0382134609510052,0.0008673026886383347,0.0008673026886383347,0.0,0.03334530052038167,0.00011246220719693061,wall_clock
target_10m_current_y_1_rep_02,no_compensation,10.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.004411964014846,10.028130531311035,10.497513051189163,0.023718567296189264,0.23652032871064352,3.103929494507611,3.1040569636632176,25.007930400000077,751,target_reached,True,,,,,,,,,,,,,,,,0.033343907200000106,9.263365048282871e-05,wall_clock
target_10m_current_y_1_rep_02,dvl_velocity_compensation,10.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.001837761354196,10.031614303588867,10.187464608193327,0.02977654223467141,0.29682702438049957,1.7751477705314755,1.7754292639849882,30.541617000000088,917,target_reached,True,0.17251494729801947,0.05161688496431296,-0.057746569519467536,0.03771770090058768,0.06022614260714025,0.1573994904756546,,,,,3.387033000922987,3.9986927931312457,,,,0.03334237663755468,0.00010011914878395318,wall_clock
target_10m_current_y_1_rep_02,dvl_pi_velocity_compensation,10.0,2,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.000988027228653,9.987622261047363,10.011469088259613,0.013365766181289374,0.13382330480616073,0.6905902372673154,0.690701154067739,38.311928999999964,1150,target_reached,True,0.23895837385061516,0.04344350038394457,-0.017979088044643342,0.03965766447384897,0.03472347366997573,0.1462457776069641,0.23895837385061516,0.23895837385061516,-0.017979088044643342,0.03472347366997573,0.7442844845835688,1.0753063800471614,0.0017406440382941688,0.0017406440382941688,0.0,0.03334371540469971,0.000104720442953995,wall_clock
target_10m_current_y_1_rep_03,no_compensation,10.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.000008544067505,9.958963394165039,10.425168492809377,0.041045149902465994,0.41214279315972147,3.0827238308265805,3.0829969542905102,24.83992699999999,746,target_reached,True,,,,,,,,,,,,,,,,0.033342183892617436,9.028425406524927e-05,wall_clock
target_10m_current_y_1_rep_03,dvl_velocity_compensation,10.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.009255925233543,10.02284049987793,10.174733923586023,0.013584574644387004,0.1355361750449132,1.7515361057594419,1.751685022546469,30.541716700000052,917,target_reached,True,0.1722754803872525,0.05055330587869853,-0.05823207122396259,0.03646154339674502,0.05996168370719076,0.1871834397315979,,,,,3.384582854312899,3.985236203453066,,,,0.033342485480349404,9.956286188878428e-05,wall_clock
target_10m_current_y_1_rep_03,dvl_pi_velocity_compensation,10.0,3,0.0,1.0,0.0,1.0,120.0,2.0,0.5,0.0,10.003158379148775,10.054884910583496,10.07823045877496,0.05172653143472061,0.5144418050998742,0.6855790363624692,0.6877724685602428,38.418721400000095,1153,target_reached,True,0.23963379404307894,0.04272804462071642,-0.017814235332310427,0.040111889000183094,0.034793365749080526,0.16327257454395294,0.23963379404307894,0.23963379404307894,-0.017814235332310427,0.034793365749080526,0.745830843439557,1.0207406175418945,0.001736111111111111,0.001736111111111111,0.0,0.03334958454861119,0.00016176759463336135,wall_clock
target_10m_current_y_2_rep_01,no_compensation,10.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.010540331390164,10.040245056152344,14.628113409960221,0.02970472476217978,0.2958565711897407,10.638382449746132,10.638458573102177,27.141298300000017,815,target_reached,True,,,,,,,,,,,,,,,,0.03334311830466832,8.700886408609634e-05,wall_clock
target_10m_current_y_2_rep_01,dvl_velocity_compensation,10.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.005567899012151,9.995874404907227,16.110055204210273,0.009693494104924483,0.09697494898661094,12.633937373757362,12.633938047361083,53.882361200000105,1617,target_reached,True,0.31430663411375276,0.039963956744772176,-0.2338098607367218,0.037483872005173835,0.2338098607367218,0.3430658280849457,,,,,2.8292138511109677,2.9703347571682137,,,,0.03334304529702977,0.00010841146147058045,wall_clock
target_10m_current_y_2_rep_01,dvl_pi_velocity_compensation,10.0,1,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.002921975221252,10.01020336151123,16.584347381088158,0.007281386289978542,0.07273964401138079,13.22257186472416,13.22257580149878,61.21830460000001,1837,target_reached,True,0.3366041077713813,0.037750915311223356,-0.2154768342416011,0.037372686056602225,0.2154768342416011,0.31596270203590393,0.3366041077713813,0.3366041077713813,-0.2154768342416011,0.2154768342416011,1.3128651833971612,1.4142135623730951,0.843681917211329,0.04411764705882353,0.835511982570806,0.0333433031590414,0.0001107711514630022,wall_clock
target_10m_current_y_2_rep_02,no_compensation,10.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.002821180670724,10.05294132232666,14.646475194166117,0.05012014165593648,0.4985619635978999,10.651648059487343,10.651779624400337,27.17440600000009,816,target_reached,True,,,,,,,,,,,,,,,,0.03334282944785287,9.684919928340081e-05,wall_clock
target_10m_current_y_2_rep_02,dvl_velocity_compensation,10.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.001993741326428,10.041078567504883,16.186179743319013,0.039084826178454435,0.3892492814959286,12.695241466164589,12.695307925880849,54.18291740000018,1626,target_reached,True,0.3154003204966967,0.04050642499067452,-0.23705487087139718,0.037433076308641865,0.23705487087139718,0.34737157821655273,,,,,2.8289206723683202,2.9562795585444457,,,,0.03334333378461549,9.595144219378928e-05,wall_clock
target_10m_current_y_2_rep_02,dvl_pi_velocity_compensation,10.0,2,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.00504476710133,9.901711463928223,16.419645803768525,0.10333330317310718,1.0435903282937375,13.098124995827675,13.09849376999695,60.78567440000006,1824,target_reached,True,0.33540534902235275,0.038714678881206756,-0.21546445457132976,0.03701114316513789,0.21546445457132976,0.33719125390052795,0.33540534902235275,0.33540534902235275,-0.21546445457132976,0.21546445457132976,1.3111652679303152,1.4142135623730951,0.8453099286889743,0.04333516182117389,0.8392759188151399,0.033343759956116326,0.00010379649087080666,wall_clock
target_10m_current_y_2_rep_03,no_compensation,10.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.011396517561755,9.964066505432129,14.517944154797377,0.04733001212962584,0.4750069873963893,10.558791652321815,10.558852796264029,26.94077359999983,809,target_reached,True,,,,,,,,,,,,,,,,0.033342541584158204,0.00011268911356020512,wall_clock
target_10m_current_y_2_rep_03,dvl_velocity_compensation,10.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.005685285233712,9.996343612670898,16.112756881018,0.009341672562813486,0.09345089489493356,12.63701106607914,12.637011595047895,53.91522220000002,1618,target_reached,True,0.31441596320075205,0.039043052315494396,-0.23433353219252717,0.0385267068382149,0.23433353219252717,0.37057989835739136,,,,,2.8292119205104576,3.1158332728130924,,,,0.033342747186147194,0.00015023795401084998,wall_clock
target_10m_current_y_2_rep_03,dvl_pi_velocity_compensation,10.0,3,0.0,2.0,0.0,2.0,120.0,2.0,0.5,0.0,10.000480917192556,10.010370254516602,16.588950514649976,0.0098893373240454,0.09879092453731576,13.2282185703516,13.228222635228578,61.2858334,1839,target_reached,True,0.3368155431251677,0.03743777753874999,-0.21613879366022848,0.03649253570043095,0.21613879366022848,0.36348244547843933,0.3368155431251677,0.3368155431251677,-0.21613879366022848,0.21613879366022848,1.3136301650108622,1.4142135623730951,0.8536452665941241,0.03917301414581066,0.8492927094668118,0.0333437613710555,0.00010613114487061392,wall_clock
