timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T11:53:45.630843+00:00,0,0.0,dvl_p_altitude_hold,5.0,1.5,0.5,1,-20.0,0.002058895770460367,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00204414501786232,0.059609461575746536,-0.019716326147317886,1.6362433433532715,1.6362433433532715,-0.13624334335327148,0.13624334335327148,0.3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2026-05-15T11:53:45.663914+00:00,1,0.03340719999999919,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.99956512451172,0.002346442313864827,-33.844032287597656,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.030363846570253372,0.022318506613373756,-0.005827335175126791,1.6362433433532715,1.6362433433532715,-0.13624334335327148,0.13624334335327148,0.3,0.0,-0.08174600601196289,1.6423432305455208,-0.3576567694544792,0.00043487548828125,0.00028754654340445995,False,False,False,False
2026-05-15T11:53:45.697902+00:00,2,0.06674230000000136,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.998655319213867,0.002629512222483754,-33.844093322753906,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.05140314996242523,2.3787970349076204e-05,-0.008030111901462078,1.6360400915145874,1.6360400915145874,-0.1360400915145874,0.1360400915145874,0.3,0.0,-0.08162405490875244,1.8660889603197575,-0.13391103968024254,0.0013446807861328125,0.000570616452023387,False,False,False,False
2026-05-15T11:53:45.730895+00:00,3,0.10006190000000004,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.99724769592285,0.002943663625046611,-33.844181060791016,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.005995206534862518,0.09097152948379517,-0.016897615045309067,1.6356946229934692,1.6356946229934692,-0.13569462299346924,0.13569462299346924,0.3,0.0,-0.08141677379608155,1.9998572721779055,-0.00014272782209445722,0.0027523040771484375,0.0008847678545862436,False,False,False,False
2026-05-15T11:53:45.763987+00:00,4,0.13333919999999466,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.995506286621094,0.0031436397694051266,-33.844295501708984,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06840747594833374,0.021928010508418083,0.004818401765078306,1.6351954936981201,1.6351954936981201,-0.13519549369812012,0.13519549369812012,0.3,0.0,-0.08111729621887206,1.454170823097229,-0.545829176902771,0.00449371337890625,0.0010847439989447594,False,False,False,False
2026-05-15T11:53:45.797991+00:00,5,0.16680309999999565,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.993335723876953,0.003343326272442937,-33.84443664550781,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08875053375959396,-0.022351305931806564,0.004703585058450699,1.6346172094345093,1.6346172094345093,-0.13461720943450928,0.13461720943450928,0.3,0.0,-0.08077032566070556,1.8684319369494915,-0.1315680630505085,0.006664276123046875,0.0012844305019825697,False,False,False,False
2026-05-15T11:53:45.830481+00:00,6,0.20006109999999921,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.990747451782227,0.003613044274970889,-33.8446044921875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03608893230557442,-0.03191052004694939,-0.007601904217153788,1.6339104175567627,1.6339104175567627,-0.1339104175567627,0.1339104175567627,0.3,0.0,-0.08034625053405761,1.8658921644091606,0.13410783559083939,0.009252548217773438,0.0015541485045105219,False,False,False,False
2026-05-15T11:53:45.864192+00:00,7,0.2334527999999949,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.987775802612305,0.003965411335229874,-33.844791412353516,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10290133953094482,-0.0478859543800354,-0.007251916453242302,1.633062720298767,1.633062720298767,-0.1330627202987671,0.1330627202987671,0.3,0.0,-0.07983763217926025,1.8085368797183037,0.19146312028169632,0.012224197387695312,0.0019065155647695065,False,False,False,False
2026-05-15T11:53:45.897683+00:00,8,0.2667062999999956,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.98445701599121,0.004422746133059263,-33.84500503540039,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.019884251058101654,-0.004028864670544863,-0.008955974131822586,1.6320796012878418,1.6320796012878418,-0.1320796012878418,0.1320796012878418,0.3,0.0,-0.07924776077270508,1.7126842737197876,0.2873157262802124,0.015542984008789062,0.002363850362598896,False,False,False,False
2026-05-15T11:53:45.930850+00:00,9,0.3001299000000017,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.980737686157227,0.004911682568490505,-33.84524154663086,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11236637830734253,0.021834464743733406,-0.015178423374891281,1.630966067314148,1.630966067314148,-0.13096606731414795,0.13096606731414795,0.3,0.0,-0.07857964038848876,1.9758268119767308,0.024173188023269176,0.019262313842773438,0.002852786798030138,False,False,False,False
2026-05-15T11:53:45.963835+00:00,10,0.3334057999999942,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.976655960083008,0.005390228237956762,-33.845497131347656,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.16035956144332886,0.04194262623786926,-0.036113690584897995,1.6297270059585571,1.6297270059585571,-0.12972700595855713,0.12972700595855713,0.3,0.0,-0.07783620357513428,1.8689932115375996,-0.13100678846240044,0.023344039916992188,0.003331332467496395,False,False,False,False
2026-05-15T11:53:45.997481+00:00,11,0.3667985000000016,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.972257614135742,0.005827115848660469,-33.84577178955078,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1583424061536789,0.03771120682358742,-0.006149657070636749,1.6283841133117676,1.6283841133117676,-0.12838411331176758,0.12838411331176758,0.3,0.0,-0.07703046798706055,1.7483442425727844,-0.2516557574272156,0.027742385864257812,0.003768220078200102,False,False,False,False
2026-05-15T11:53:46.030710+00:00,12,0.40009949999999606,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.96755027770996,0.0062308404594659805,-33.846065521240234,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1300468146800995,-0.0033319273497909307,0.013839331455528736,1.6269564628601074,1.6269564628601074,-0.12695646286010742,0.12695646286010742,0.3,0.0,-0.07617387771606444,1.7737327590584755,-0.2262672409415245,0.03244972229003906,0.004171944689005613,False,False,False,False
2026-05-15T11:53:46.064470+00:00,13,0.4333730999999972,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.962488174438477,0.006667930632829666,-33.84637451171875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.15845538675785065,-0.033789053559303284,-0.0004265069728717208,1.6254441738128662,1.6254441738128662,-0.1254441738128662,0.1254441738128662,0.3,0.0,-0.07526650428771972,1.9800084359012544,0.019991564098745584,0.03751182556152344,0.004609034862369299,False,False,False,False
2026-05-15T11:53:46.097926+00:00,14,0.46681569999999795,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.957134246826172,0.0071856360882520676,-33.846702575683594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.15195322036743164,0.06103917211294174,-0.018220873549580574,1.6238219738006592,1.6238219738006592,-0.12382197380065918,0.12382197380065918,0.3,0.0,-0.07429318428039551,1.7972656786441803,0.2027343213558197,0.042865753173828125,0.0051267403177917,False,False,False,False
2026-05-15T11:53:46.131123+00:00,15,0.5001960999999966,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.951539993286133,0.007630790583789349,-33.8470458984375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.2429068684577942,0.047179270535707474,-0.029926510527729988,1.622093915939331,1.622093915939331,-0.12209391593933105,0.12209391593933105,0.3,0.0,-0.07325634956359862,1.6337649673223495,-0.36623503267765045,0.04846000671386719,0.005571894813328981,False,False,False,False
2026-05-15T11:53:46.164109+00:00,16,0.5334541000000002,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.945844650268555,0.007953544147312641,-33.84740447998047,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1980419009923935,0.006802255753427744,-0.0015436658868566155,1.6203107833862305,1.6203107833862305,-0.12031078338623047,0.12031078338623047,0.3,0.0,-0.07218647003173828,1.141862630844116,-0.5661512464284897,0.05415534973144531,0.005894648376852274,False,False,False,False
2026-05-15T11:53:46.198051+00:00,17,0.5668545000000051,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.939836502075195,0.00829743966460228,-33.8477783203125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.20797686278820038,-0.03993542119860649,-0.01892675831913948,1.6185188293457031,1.6185188293457031,-0.11851882934570312,0.11851882934570312,0.3,0.0,-0.07111129760742187,1.9591864654794335,-0.040813534520566463,0.06016349792480469,0.0062385438941419125,False,False,False,False
2026-05-15T11:53:46.231355+00:00,18,0.6002988999999985,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.93360137939453,0.008757079020142555,-33.84815979003906,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.20219480991363525,-0.0010688359616324306,-0.0186252910643816,1.6166332960128784,1.6166332960128784,-0.11663329601287842,0.11663329601287842,0.3,0.0,-0.06997997760772705,1.6806188449263573,0.3193811550736428,0.06639862060546875,0.006698183249682188,False,False,False,False
2026-05-15T11:53:46.264103+00:00,19,0.6335030999999987,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.927072525024414,0.009247250854969025,-33.84855651855469,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13002610206604004,0.019004827365279198,-0.004797433037310839,1.6146528720855713,1.6146528720855713,-0.11465287208557129,0.11465287208557129,0.3,0.0,-0.06879172325134277,1.9561038017272947,0.012826031539589167,0.07292747497558594,0.0071883550845086575,False,False,False,False
2026-05-15T11:53:46.297884+00:00,20,0.6670457999999968,dvl_p_altitude_hold,5.0,1.5,0.5,1,-19.92028045654297,0.009733540005981922,-33.84896469116211,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.2310895323753357,0.053085632622241974,-0.010964307002723217,1.6125835180282593,1.6125835180282593,-0.11258351802825928,0.11258351802825928,0.3,0.0,-0.06755011081695557,1.8859710358083248,-0.11402896419167519,0.07971954345703125,0.007674644235521555,False,False,False,False
