timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,estimated_seabed_z_from_pose_ping,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T13:42:44.127000+00:00,0,0.0,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6000061035156,-321.70001220703125,-307.5,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.02323850616812706,-0.031753018498420715,0.004034809768199921,3.0654265880584717,3.0654265880584717,-310.5654265880585,-0.06542658805847168,0.06542658805847168,0.15,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2026-05-15T13:42:44.160529+00:00,1,0.03332190000000068,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6004638671875,-321.699951171875,-307.5,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.021664921194314957,-0.06847980618476868,-0.006810239516198635,3.0654265880584717,3.0654265880584717,-310.5654265880585,-0.06542658805847168,0.06542658805847168,0.15,0.0,-0.039255952835083006,1.8094818890094757,0.1905181109905243,0.000457763671875,6.103515625e-05,False,False,False,False
2026-05-15T13:42:44.193074+00:00,2,0.06659460000000017,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6013488769531,-321.6997985839844,-307.5000305175781,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.05630180984735489,-0.01047202292829752,9.797977691050619e-05,3.065748691558838,3.065748691558838,-310.56577920913696,-0.06574869155883789,0.06574869155883789,0.15,0.0,-0.039449214935302734,1.589121162891388,0.41087883710861206,0.0013427734375,0.000213623046875,False,False,False,False
2026-05-15T13:42:44.226908+00:00,3,0.09999100000000105,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6026916503906,-321.6996154785156,-307.5000915527344,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0517631396651268,0.07640594989061356,0.005507824942469597,3.0663375854492188,3.0663375854492188,-310.5664291381836,-0.06633758544921875,0.06633758544921875,0.15,0.0,-0.03980255126953125,1.8739638030529022,0.12566427513957024,0.002685546875,0.000396728515625,False,False,False,False
2026-05-15T13:42:44.260244+00:00,4,0.13327810000000007,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6044006347656,-321.6995544433594,-307.5001220703125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06529808789491653,0.05109686776995659,-0.016203340142965317,3.067241907119751,3.067241907119751,-310.56736397743225,-0.06724190711975098,0.06724190711975098,0.15,0.0,-0.04034514427185058,1.5239329040050507,-0.47606709599494934,0.00439453125,0.000457763671875,False,False,False,False
2026-05-15T13:42:44.293302+00:00,5,0.1667223,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6064758300781,-321.6996154785156,-307.5002136230469,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.12296156585216522,-0.045335378497838974,-0.017400924116373062,3.0683939456939697,3.0683939456939697,-310.56860756874084,-0.06839394569396973,0.06839394569396973,0.15,0.0,-0.041036367416381836,1.5404379144310951,-0.4595620855689049,0.0064697265625,0.000396728515625,False,False,False,False
2026-05-15T13:42:44.326752+00:00,6,0.1999954000000006,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.60858154296875,-321.6995544433594,-307.5002746582031,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03976782411336899,0.002632980467751622,-0.0007371515966951847,3.0697875022888184,3.0697875022888184,-310.57006216049194,-0.06978750228881836,0.06978750228881836,0.15,0.0,-0.041872501373291016,0.5407686829566956,0.5440245419740677,0.008575439453125,0.000457763671875,False,False,False,False
2026-05-15T13:42:44.360729+00:00,7,0.2333394000000002,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6111755371094,-321.6994934082031,-307.5003967285156,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.011490559205412865,0.07757073640823364,0.0007700788555666804,3.0712125301361084,3.0712125301361084,-310.57160925865173,-0.0712125301361084,0.0712125301361084,0.15,0.0,-0.042727518081665035,1.9842021171934903,-0.015797882806509733,0.01116943359375,0.000518798828125,False,False,False,False
2026-05-15T13:42:44.393841+00:00,8,0.2668607000000005,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.61407470703125,-321.6995544433594,-307.50048828125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1242418959736824,-0.04224568232893944,-0.010551312938332558,3.072946071624756,3.072946071624756,-310.57343435287476,-0.07294607162475586,0.07294607162475586,0.15,0.0,-0.04376764297485351,1.5345755815505981,-0.46542441844940186,0.014068603515625,0.000457763671875,False,False,False,False
2026-05-15T13:42:44.427520+00:00,9,0.3000542000000017,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.61700439453125,-321.699462890625,-307.5006103515625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0906762108206749,-0.06400134414434433,0.01842435449361801,3.074899911880493,3.074899911880493,-310.575510263443,-0.07489991188049316,0.07489991188049316,0.15,0.0,-0.044939947128295896,0.5151620805263519,0.5069481879472733,0.016998291015625,0.00054931640625,False,False,False,False
2026-05-15T13:42:44.460526+00:00,10,0.33345240000000054,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6201477050781,-321.6991882324219,-307.5007629394531,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11432725936174393,-0.0657418817281723,0.010566219687461853,3.076859951019287,3.076859951019287,-310.5776228904724,-0.07685995101928711,0.07685995101928711,0.15,0.0,-0.046115970611572264,1.186475783586502,0.768016129732132,0.0201416015625,0.000823974609375,False,False,False,False
2026-05-15T13:42:44.493740+00:00,11,0.36688270000000145,dvl_p_altitude_hold,20.0,3.0,0.0,1,296.6233825683594,-321.6986999511719,-307.50091552734375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10529499500989914,0.0538187175989151,-0.00013210991164669394,3.0789480209350586,3.0789480209350586,-310.5798635482788,-0.0789480209350586,0.0789480209350586,0.15,0.0,-0.04736881256103515,0.7134548127651215,0.7889025807380676,0.02337646484375,0.001312255859375,False,False,False,False
