time,phase,lateral_command,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,pose_x,pose_y,pose_z,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
1.2003483,positive_lateral_command,0.5,0.05532952770590782,0.05532952770590782,0.0,0.06149277463555336,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.2336821999999996,positive_lateral_command,0.5,0.0057771229185163975,0.0057771229185163975,0.0,0.06431099772453308,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.2670607999999994,positive_lateral_command,0.5,0.12025028467178345,0.12025028467178345,0.0,0.06716616451740265,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.3004029999999993,positive_lateral_command,0.5,0.072418212890625,0.072418212890625,0.0,0.07005701214075089,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.3336761,positive_lateral_command,0.5,0.08801095187664032,0.08801095187664032,0.0,0.07298232614994049,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.3670757999999994,positive_lateral_command,0.5,0.05844729393720627,0.05844729393720627,0.0,0.07594092190265656,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.400372,positive_lateral_command,0.5,0.0847473070025444,0.0847473070025444,0.0,0.07893165946006775,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.4340153999999998,positive_lateral_command,0.5,0.06779574602842331,0.06779574602842331,0.0,0.08195343613624573,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.4670622,positive_lateral_command,0.5,0.10179771482944489,0.10179771482944489,0.0,0.08500520139932632,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.5004523,positive_lateral_command,0.5,0.11082050949335098,0.11082050949335098,0.0,0.08808591961860657,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.5338043999999993,positive_lateral_command,0.5,0.12057362496852875,0.12057362496852875,0.0,0.09119459986686707,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.5671662,positive_lateral_command,0.5,0.08351655304431915,0.08351655304431915,0.0,0.09433028101921082,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.6004049,positive_lateral_command,0.5,0.10560455173254013,0.10560455173254013,0.0,0.0974920466542244,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.6337761999999998,positive_lateral_command,0.5,0.13933144509792328,0.13933144509792328,0.0,0.10067898780107498,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.6671138999999995,positive_lateral_command,0.5,0.12152563035488129,0.12152563035488129,0.0,0.10389025509357452,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.7004433999999993,positive_lateral_command,0.5,0.10881359875202179,0.10881359875202179,0.0,0.10712500661611557,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.7337688,positive_lateral_command,0.5,0.0283445306122303,0.0283445306122303,0.0,0.11038244515657425,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.7672302999999996,positive_lateral_command,0.5,0.05613327771425247,0.05613327771425247,0.0,0.11366178095340729,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.8004803999999996,positive_lateral_command,0.5,0.07593035697937012,0.07593035697937012,0.0,0.11696226894855499,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.833831,positive_lateral_command,0.5,0.14995048940181732,0.14995048940181732,0.0,0.12028317898511887,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.8672654999999994,positive_lateral_command,0.5,0.12035069614648819,0.12035069614648819,0.0,0.1236238181591034,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.9005577999999996,positive_lateral_command,0.5,0.10668358206748962,0.10668358206748962,0.0,0.12698349356651306,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.9339033999999993,positive_lateral_command,0.5,0.13031570613384247,0.13031570613384247,0.0,0.13036157190799713,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
1.9672131999999998,positive_lateral_command,0.5,0.14297634363174438,0.14297634363174438,0.0,0.13375741243362427,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.0004846999999994,positive_lateral_command,0.5,0.11087768524885178,0.11087768524885178,0.0,0.13717038929462433,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.0338490999999994,positive_lateral_command,0.5,0.1230425238609314,0.1230425238609314,0.0,0.14059993624687195,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.0671881999999995,positive_lateral_command,0.5,0.08908161520957947,0.08908161520957947,0.0,0.14404547214508057,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.1005119,positive_lateral_command,0.5,0.1592668741941452,0.1592668741941452,0.0,0.1475064605474472,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.1340053999999995,positive_lateral_command,0.5,0.10987547039985657,0.10987547039985657,0.0,0.1509823501110077,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.1672478,positive_lateral_command,0.5,0.1080014556646347,0.1080014556646347,0.0,0.15447263419628143,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.2007537,positive_lateral_command,0.5,0.10140565782785416,0.10140565782785416,0.0,0.15797683596611023,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.2339640000000003,positive_lateral_command,0.5,0.1273452639579773,0.1273452639579773,0.0,0.1614944487810135,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.2672954999999995,positive_lateral_command,0.5,0.10353031754493713,0.10353031754493713,0.0,0.1650250405073166,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.3006598999999994,positive_lateral_command,0.5,0.14750099182128906,0.14750099182128906,0.0,0.16856813430786133,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.3339777,positive_lateral_command,0.5,0.050644390285015106,0.050644390285015106,0.0,0.17212332785129547,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.3673748000000003,positive_lateral_command,0.5,0.06459493190050125,0.06459493190050125,0.0,0.1756901890039444,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.4006626000000004,positive_lateral_command,0.5,0.08921694755554199,0.08921694755554199,0.0,0.17926831543445587,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.4339487999999996,positive_lateral_command,0.5,0.11508884280920029,0.11508884280920029,0.0,0.18285733461380005,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.4672745999999997,positive_lateral_command,0.5,0.06541123986244202,0.06541123986244202,0.0,0.1864568442106247,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.5005653999999993,positive_lateral_command,0.5,0.07295011729001999,0.07295011729001999,0.0,0.19006651639938354,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.5339884999999995,positive_lateral_command,0.5,0.059945620596408844,0.059945620596408844,0.0,0.19368597865104675,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.5674139999999994,positive_lateral_command,0.5,0.0962848886847496,0.0962848886847496,0.0,0.19731490314006805,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.6008046,positive_lateral_command,0.5,0.11942160874605179,0.11942160874605179,0.0,0.20095294713974,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.6340044000000002,positive_lateral_command,0.5,0.09477808326482773,0.09477808326482773,0.0,0.20459982752799988,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.6674603999999995,positive_lateral_command,0.5,0.07666368782520294,0.07666368782520294,0.0,0.20825521647930145,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.7007788999999995,positive_lateral_command,0.5,0.1726158857345581,0.1726158857345581,0.0,0.21191883087158203,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.7341715000000004,positive_lateral_command,0.5,0.1128418818116188,0.1128418818116188,0.0,0.21559038758277893,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.7674266000000003,positive_lateral_command,0.5,0.1498013734817505,0.1498013734817505,0.0,0.21926960349082947,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.8007755000000003,positive_lateral_command,0.5,0.13212551176548004,0.13212551176548004,0.0,0.22295621037483215,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.83418,positive_lateral_command,0.5,0.11537118256092072,0.11537118256092072,0.0,0.22664998471736908,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.8674342,positive_lateral_command,0.5,0.09800322353839874,0.09800322353839874,0.0,0.23035064339637756,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.9008073000000003,positive_lateral_command,0.5,0.1393769234418869,0.1393769234418869,0.0,0.2340579777956009,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.934154399999999,positive_lateral_command,0.5,0.07066288590431213,0.07066288590431213,0.0,0.23777174949645996,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2.9674245,positive_lateral_command,0.5,0.252690851688385,0.252690851688385,0.0,0.24149172008037567,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.0008564999999994,positive_lateral_command,0.5,0.06721021234989166,0.06721021234989166,0.0,0.2452176958322525,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.0341544999999996,positive_lateral_command,0.5,0.1450030356645584,0.1450030356645584,0.0,0.24894945323467255,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.0674867,positive_lateral_command,0.5,0.0893256887793541,0.0893256887793541,0.0,0.2526867985725403,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.1013713999999997,positive_lateral_command,0.5,0.1462153196334839,0.1462153196334839,0.0,0.2564295530319214,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.1345951999999997,positive_lateral_command,0.5,0.1516580581665039,0.1516580581665039,0.0,0.26017752289772034,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.1675021,positive_lateral_command,0.5,0.13989146053791046,0.13989146053791046,0.0,0.2639305293560028,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.2009018000000005,positive_lateral_command,0.5,0.1104382798075676,0.1104382798075676,0.0,0.2676883935928345,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.2341675999999993,positive_lateral_command,0.5,0.14642837643623352,0.14642837643623352,0.0,0.271450936794281,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.267477099999999,positive_lateral_command,0.5,0.08390045911073685,0.08390045911073685,0.0,0.27521800994873047,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.3008594999999996,positive_lateral_command,0.5,0.13788285851478577,0.13788285851478577,0.0,0.2789894640445709,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.334163499999999,positive_lateral_command,0.5,0.10212860256433487,0.10212860256433487,0.0,0.28276515007019043,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.367595699999999,positive_lateral_command,0.5,0.11945979297161102,0.11945979297161102,0.0,0.28654491901397705,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.400826499999999,positive_lateral_command,0.5,0.14689502120018005,0.14689502120018005,0.0,0.29032862186431885,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.4342018000000003,positive_lateral_command,0.5,0.041527293622493744,0.041527293622493744,0.0,0.2941161096096039,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.467607899999999,positive_lateral_command,0.5,0.08380426466464996,0.08380426466464996,0.0,0.2979072630405426,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.5009940999999998,positive_lateral_command,0.5,0.1420288383960724,0.1420288383960724,0.0,0.30170199275016785,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.534282599999999,positive_lateral_command,0.5,0.12124495953321457,0.12124495953321457,0.0,0.3055001199245453,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.5676018999999997,positive_lateral_command,0.5,0.11165113002061844,0.11165113002061844,0.0,0.30930155515670776,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.6009452999999993,positive_lateral_command,0.5,0.08964855968952179,0.08964855968952179,0.0,0.3131061792373657,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.6343148000000003,positive_lateral_command,0.5,0.08325572311878204,0.08325572311878204,0.0,0.3169138729572296,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.667629699999999,positive_lateral_command,0.5,0.16537925601005554,0.16537925601005554,0.0,0.32072457671165466,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.7009293999999997,positive_lateral_command,0.5,0.12176977843046188,0.12176977843046188,0.0,0.32453811168670654,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.7343580000000003,positive_lateral_command,0.5,0.11368340998888016,0.11368340998888016,0.0,0.32835444808006287,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.7676724000000004,positive_lateral_command,0.5,0.1545044630765915,0.1545044630765915,0.0,0.3321734368801117,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.8010287,positive_lateral_command,0.5,0.16362202167510986,0.16362202167510986,0.0,0.33599501848220825,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.8343050000000005,positive_lateral_command,0.5,0.11535698175430298,0.11535698175430298,0.0,0.3398191034793854,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.86763,positive_lateral_command,0.5,0.041320618242025375,0.041320618242025375,0.0,0.3436456024646759,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.9010073999999992,positive_lateral_command,0.5,0.06654469668865204,0.06654469668865204,0.0,0.3474743962287903,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.9344012999999993,positive_lateral_command,0.5,0.13539329171180725,0.13539329171180725,0.0,0.35130545496940613,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
3.9678977999999994,positive_lateral_command,0.5,0.09193392843008041,0.09193392843008041,0.0,0.3551386892795563,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.001090099999999,positive_lateral_command,0.5,0.07811766862869263,0.07811766862869263,0.0,0.35897400975227356,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.034460299999999,positive_lateral_command,0.5,0.0898187980055809,0.0898187980055809,0.0,0.3628113567829132,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.0678141,positive_lateral_command,0.5,0.1464623212814331,0.1464623212814331,0.0,0.36665064096450806,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.1011322,positive_lateral_command,0.5,0.09835696220397949,0.09835696220397949,0.0,0.3704918324947357,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.1344022,positive_lateral_command,0.5,0.11534053087234497,0.11534053087234497,0.0,0.37433484196662903,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.167819399999999,positive_lateral_command,0.5,0.13757136464118958,0.13757136464118958,0.0,0.3781795799732208,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.2010971,positive_lateral_command,0.5,0.0725865289568901,0.0725865289568901,0.0,0.3820260465145111,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.234473099999999,positive_lateral_command,0.5,0.09251362830400467,0.09251362830400467,0.0,0.3858741223812103,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.267859699999999,positive_lateral_command,0.5,0.16012322902679443,0.16012322902679443,0.0,0.3897238075733185,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.3012274999999995,positive_lateral_command,0.5,0.06107785180211067,0.06107785180211067,0.0,0.393574982881546,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.3344784999999995,positive_lateral_command,0.5,0.06834676116704941,0.06834676116704941,0.0,0.39742764830589294,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.3678647,positive_lateral_command,0.5,0.13426630198955536,0.13426630198955536,0.0,0.4012817442417145,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.4011672,positive_lateral_command,0.5,0.106997050344944,0.106997050344944,0.0,0.40513721108436584,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.4345517999999995,positive_lateral_command,0.5,0.11233259737491608,0.11233259737491608,0.0,0.40899401903152466,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.4679912,positive_lateral_command,0.5,0.11264374852180481,0.11264374852180481,0.0,0.41285207867622375,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.501161099999999,positive_lateral_command,0.5,0.11323954164981842,0.11323954164981842,0.0,0.41671139001846313,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.5345131,positive_lateral_command,0.5,0.0732579231262207,0.0732579231262207,0.0,0.420571893453598,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.567872599999999,positive_lateral_command,0.5,0.15758927166461945,0.15758927166461945,0.0,0.42443355917930603,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.6011977,positive_lateral_command,0.5,0.06393977254629135,0.06393977254629135,0.0,0.4282963275909424,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.6345496,positive_lateral_command,0.5,0.16993363201618195,0.16993363201618195,0.0,0.4321601688861847,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.667946499999999,positive_lateral_command,0.5,0.11594753712415695,0.11594753712415695,0.0,0.43602505326271057,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.7012804,positive_lateral_command,0.5,0.1170024424791336,0.1170024424791336,0.0,0.43989095091819763,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.734512499999999,positive_lateral_command,0.5,0.11327411979436874,0.11327411979436874,0.0,0.4437578022480011,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.7680223999999995,positive_lateral_command,0.5,0.11296560615301132,0.11296560615301132,0.0,0.4476255774497986,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.8012394,positive_lateral_command,0.5,0.12702755630016327,0.12702755630016327,0.0,0.4514942467212677,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.8346555,positive_lateral_command,0.5,0.10620687901973724,0.10620687901973724,0.0,0.45536381006240845,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.867975699999999,positive_lateral_command,0.5,0.04040065407752991,0.04040065407752991,0.0,0.45923420786857605,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.9012887,positive_lateral_command,0.5,0.1330234408378601,0.1330234408378601,0.0,0.4631054103374481,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.9346269,positive_lateral_command,0.5,0.03493022918701172,0.03493022918701172,0.0,0.46697741746902466,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
4.9680806,positive_lateral_command,0.5,0.11030970513820648,0.11030970513820648,0.0,0.4708501696586609,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
5.0014486,positive_lateral_command,0.5,0.14763516187667847,0.14763516187667847,0.0,0.4747236371040344,-4.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
5.0346853,negative_lateral_command,-0.5,0.14502458274364471,0.14502458274364471,0.0,0.47833365201950073,-4.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
