timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T11:51:14.175505+00:00,0,0.0,dvl_p_altitude_hold,5.0,1.5,0.0,0,-20.0,-0.0,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.003257975447922945,4.3846433982253075e-05,0.002071772702038288,1.6367454528808594,1.6367454528808594,-0.13674545288085938,0.13674545288085938,0.3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2026-05-15T11:51:14.209034+00:00,1,0.0334973999999999,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.99947166442871,-6.950144637585254e-08,-33.844032287597656,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.008944908156991005,-0.024831654503941536,0.017617421224713326,1.6367454528808594,1.6367454528808594,-0.13674545288085938,0.13674545288085938,0.3,0.0,-0.08204727172851563,1.9997369213961065,-0.00026307860389351845,0.0005283355712890625,-6.950144637585254e-08,False,False,False,False
2026-05-15T11:51:14.242753+00:00,2,0.06678750000000022,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.998472213745117,3.922179894289002e-05,-33.844093322753906,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.022707412019371986,-0.001053111394867301,0.006641789339482784,1.6365891695022583,1.6365891695022583,-0.1365891695022583,0.1365891695022583,0.3,0.0,-0.08195350170135497,1.8510100729763508,0.14898992702364922,0.0015277862548828125,3.922179894289002e-05,False,False,False,False
2026-05-15T11:51:14.275557+00:00,3,0.10003090000000014,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.996978759765625,7.88666438893415e-05,-33.844181060791016,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0949585884809494,-0.017180968075990677,-0.006698411889374256,1.6362769603729248,1.6362769603729248,-0.1362769603729248,0.1362769603729248,0.3,0.0,-0.08176617622375489,1.9936813316307962,0.006318668369203806,0.003021240234375,7.88666438893415e-05,False,False,False,False
2026-05-15T11:51:14.309589+00:00,4,0.13354420000000022,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.99503517150879,0.00014441310486290604,-33.844295501708984,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09847606718540192,-0.03813241049647331,-0.008503113873302937,1.6358232498168945,1.6358232498168945,-0.13582324981689453,0.13582324981689453,0.3,0.0,-0.08149394989013671,1.896914191544056,0.10308580845594406,0.0049648284912109375,0.00014441310486290604,False,False,False,False
2026-05-15T11:51:14.342805+00:00,5,0.1667917000000001,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.99268913269043,0.0002681957557797432,-33.84444046020508,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10893051326274872,-0.01105833426117897,-0.010564815253019333,1.6352282762527466,1.6352282762527466,-0.13522827625274658,0.13522827625274658,0.3,0.0,-0.08113696575164794,1.7712055370211601,0.22879446297883987,0.0073108673095703125,0.0002681957557797432,False,False,False,False
2026-05-15T11:51:14.376014+00:00,6,0.20005659999999992,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.989910125732422,0.00040533594437874854,-33.844608306884766,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0771980881690979,0.05430122837424278,0.018884558230638504,1.6344969272613525,1.6344969272613525,-0.13449692726135254,0.13449692726135254,0.3,0.0,-0.08069815635681152,1.9336499944329262,0.06635000556707382,0.010089874267578125,0.00040533594437874854,False,False,False,False
2026-05-15T11:51:14.409265+00:00,7,0.23343440000000015,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.986783981323242,0.00045177905121818185,-33.84479904174805,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06861917674541473,-0.006370256654918194,-0.0159674771130085,1.633634328842163,1.633634328842163,-0.13363432884216309,0.13363432884216309,0.3,0.0,-0.08018059730529785,1.6741926297545433,-0.3258073702454567,0.013216018676757812,0.00045177905121818185,False,False,False,False
2026-05-15T11:51:14.442274+00:00,8,0.26674679999999995,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.983245849609375,0.0005067490274086595,-33.84501647949219,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11192574352025986,-0.06710229814052582,-0.0014747695531696081,1.6326862573623657,1.6326862573623657,-0.13268625736236572,0.13268625736236572,0.3,0.0,-0.07961175441741943,1.9617784600704908,0.03822153992950916,0.016754150390625,0.0005067490274086595,False,False,False,False
2026-05-15T11:51:14.475936+00:00,9,0.3001297000000003,dvl_p_altitude_hold,5.0,1.5,0.0,0,-19.97940444946289,0.0006662152009084821,-33.845252990722656,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.14238354563713074,-0.0007796230493113399,-0.025636259466409683,1.6316148042678833,1.6316148042678833,-0.1316148042678833,0.1316148042678833,0.3,0.0,-0.07896888256072998,1.597386211156845,0.4026137888431549,0.020595550537109375,0.0006662152009084821,False,False,False,False
