time,current_x,current_y,current_z,current_magnitude,desired_forward_velocity,desired_lateral_velocity,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,forward_velocity_error,lateral_velocity_error,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,2.0,0.0,2.0,0.5,0.0,-0.009071117267012596,-0.009071117267012596,0.13094060122966766,0.13094060122966766,0.5090711172670126,-0.13094060122966766,0.0,0.0,0.03158901631832123,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.15942801535129547,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03318950000038967,0.0,2.0,0.0,2.0,0.5,0.0,0.024556366726756096,0.024556366726756096,0.11938724666833878,0.11938724666833878,0.4754436332732439,-0.11938724666833878,0.0008150135334872403,0.0003207949921488762,0.03708641603589058,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0003207949921488762,0.005497399717569351,0.005506751590703849,0.005506751590703849,0.009623849764466286,0.16492202877998352,-3.7719620841414246e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.42871278524398804,2.0,0.42871278524398804,2.0
0.06656420000035723,0.0,2.0,0.0,2.0,0.5,0.0,-0.0033126729540526867,-0.0033126729540526867,0.1957252472639084,0.1957252472639084,0.5033126729540527,-0.1957252472639084,0.0007044540674477255,0.0009670438594184816,0.04277578368782997,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0009670438594184816,0.011186767369508743,0.011228487788012442,0.011228487788012442,0.019387464970350266,0.170680969953537,-3.6776628841264692e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.5673530399799347,2.0,0.5673530399799347,2.0
0.09990160000006654,0.0,2.0,0.0,2.0,0.5,0.0,0.008890071883797646,0.008890071883797646,0.15619206428527832,0.15619206428527832,0.49110992811620235,-0.15619206428527832,0.0010008259498640569,0.0018499750876799226,0.04857226088643074,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0018499750876799226,0.016983244568109512,0.017083705800711318,0.017083705800711318,0.026487933471798897,0.17389439046382904,-3.585721392141993e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.13331530000004932,0.0,2.0,0.0,2.0,0.5,0.0,0.06562499701976776,0.06562499701976776,0.20076455175876617,0.20076455175876617,0.43437500298023224,-0.20076455175876617,0.003193599912782341,0.0029761381447315216,0.054486945271492004,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0029761381447315216,0.022897928953170776,0.0230905294136142,0.0230905294136142,0.0337848886847496,0.17744052410125732,-3.496078443620105e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.12569522857666016,2.0,0.12569522857666016,2.0
0.16665430000011838,0.0,2.0,0.0,2.0,0.5,0.0,0.05102769285440445,0.05102769285440445,0.23256798088550568,0.23256798088550568,0.44897230714559555,-0.23256798088550568,0.004894812164858855,0.004318608436733484,0.060497161000967026,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.004318608436733484,0.028908144682645798,0.02922894469224998,0.02922894469224998,0.04027411341667175,0.18030643463134766,-7.180638437248535e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.1999324000003071,0.0,2.0,0.0,2.0,0.5,0.0,0.09883644431829453,0.09883644431829453,0.16312135756015778,0.16312135756015778,0.4011635556817055,-0.16312135756015778,0.008183901242546143,0.005868212319910526,0.06659801304340363,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.005868212319910526,0.0350089967250824,0.0354974050816166,0.0354974050816166,0.04648810625076294,0.183025524020195,-7.0011222914280465e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.23319220000030327,0.0,2.0,0.0,2.0,0.5,0.0,0.028462864458560944,0.028462864458560944,0.17600798606872559,0.17600798606872559,0.47153713554143906,-0.17600798606872559,0.00913057042186488,0.007621787954121828,0.0727904886007309,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.007621787954121828,0.04120147228240967,0.04190051276363774,0.04190051276363774,0.05260727182030678,0.18577419221401215,-6.8260942711202e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.04254370927810669,2.0,0.04254370927810669,2.0
0.266628700000183,0.0,2.0,0.0,2.0,0.5,0.0,0.08822962641716003,0.08822962641716003,0.17806021869182587,0.17806021869182587,0.41177037358283997,-0.17806021869182587,0.012080660325551641,0.009565076790750027,0.07906428724527359,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.009565076790750027,0.04747527092695236,0.0484292478116321,0.0484292478116321,0.05829864367842674,0.1882139891386032,-6.655441963646002e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
0.2999235000002045,0.0,2.0,0.0,2.0,0.5,0.0,0.1571473777294159,0.1571473777294159,0.14141245186328888,0.14141245186328888,0.3428526222705841,-0.14141245186328888,0.017312850837580374,0.011690043844282627,0.08541527390480042,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.011690043844282627,0.05382625758647919,0.05508105963802129,0.05508105963802129,0.06374902278184891,0.19052956998348236,-6.489055914554852e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
