time,current_x,current_y,current_z,current_magnitude,desired_forward_velocity,desired_lateral_velocity,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,forward_velocity_error,lateral_velocity_error,surge_velocity_error,sway_velocity_error,body_command_surge,body_command_sway,body_command_heave,body_command_yaw,body_command_saturated,surge_saturated,sway_saturated,surge_integral,sway_integral,raw_surge_command,raw_sway_command,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,1.0,0.0,1.0,0.5,0.0,-0.0017261067405343056,-0.0017261067405343056,0.08606790751218796,0.08606790751218796,0.5017261067405343,-0.08606790751218796,0.5017261067405343,-0.08606790751218796,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.008119369857013226,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04154511168599129,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03332479999999993,0.0,1.0,0.0,1.0,0.5,0.0,0.008522269316017628,0.008522269316017628,0.04545733332633972,0.04545733332633972,0.4914777306839824,-0.04545733332633972,0.4914777306839824,-0.04545733332633972,1.0,-0.259638187661767,0.0,0.0,True,True,False,0.0,-0.002868930250406265,1.0034522134810686,-0.259638187661767,0.0002840029205024237,0.0004597491933964193,0.009543431922793388,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0004597491933964193,0.0014240620657801628,0.001496436463075771,0.001496436463075771,0.013792474754154682,0.04272184520959854,-7.935120291181949e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.480723624676466,2.0,1.480723624676466,2.0
0.06662340000000011,0.0,1.0,0.0,1.0,0.5,0.0,0.042018041014671326,0.042018041014671326,0.03524206578731537,0.03524206578731537,0.4579819589853287,-0.03524206578731537,0.4579819589853287,-0.03524206578731537,0.9862311407838642,-0.1385638933750391,0.0,0.0,False,False,False,0.016378397079497543,-0.004383786792039868,0.9862311407838642,-0.1385638933750391,0.0016831448610335658,0.0013900561025366187,0.011033395305275917,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0013900561025366187,0.0029140254482626915,0.003228591067528044,0.003228591067528044,0.027909206226468086,0.04469890147447586,-1.1508704565259051e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.6953344948176503,2.0,1.6953344948176503,2.0
0.10003150000000005,0.0,1.0,0.0,1.0,0.5,0.0,0.04980923607945442,0.04980923607945442,0.09070377796888351,0.09070377796888351,0.4501907639205456,-0.09070377796888351,0.4501907639205456,-0.09070377796888351,0.9222896289984507,-0.10850484648387879,0.0,0.0,False,False,False,0.031628555138966494,-0.0055572982438653745,0.9222896289984507,-0.10850484648387879,0.003347176800899584,0.0027640273328870535,0.01257752813398838,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0027640273328870535,0.004458158276975155,0.005245476367262443,0.005245476367262443,0.041219133883714676,0.046323999762535095,-1.499294836966761e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.6275695650291437,2.0,1.6275695650291437,2.0
0.13337630000000011,0.0,1.0,0.0,1.0,0.5,0.0,0.009178104810416698,0.009178104810416698,0.10696174949407578,0.10696174949407578,0.4908218951895833,-0.10696174949407578,0.4908218951895833,-0.10696174949407578,0.9097152424809113,-0.27640510347096436,0.0,0.0,False,False,False,0.04666857319910045,-0.008587539128627626,0.9097152424809113,-0.27640510347096436,0.003653218870181967,0.00451707374304533,0.01412590779364109,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00451707374304533,0.006006537936627865,0.007515480901729395,0.007515480901729395,0.05259139835834503,0.04645136743783951,-1.4618125054856373e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.2666202780198939,2.0,1.2666202780198939,2.0
0.16670350000000056,0.0,1.0,0.0,1.0,0.5,0.0,0.04067135974764824,0.04067135974764824,0.054718006402254105,0.054718006402254105,0.45932864025235176,-0.054718006402254105,0.45932864025235176,-0.054718006402254105,0.9942507766051302,-0.3269623271188062,0.0,0.0,False,False,False,0.06303493112981809,-0.01215415727315769,0.9942507766051302,-0.3269623271188062,0.005008681410763808,0.0066437129862606525,0.01568741537630558,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0066437129862606525,0.007568045519292355,0.010070463506010511,0.010070463506010511,0.0637991651892662,0.04684522747993469,-6.317551637303015e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.334576898972648,2.0,1.334576898972648,2.0
0.2001097000000005,0.0,1.0,0.0,1.0,0.5,0.0,0.047247182577848434,0.047247182577848434,0.1007048487663269,0.1007048487663269,0.45275281742215157,-0.1007048487663269,0.45275281742215157,-0.1007048487663269,0.9343258942225509,-0.17114289681482578,0.0,0.0,False,False,False,0.07834306858923647,-0.013977755216126916,0.9343258942225509,-0.17114289681482578,0.006587030241395925,0.009155026637017727,0.017286930233240128,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.009155026637017727,0.009167560376226902,0.012956028557249696,0.012956028557249696,0.07533939927816391,0.04798542708158493,-6.159612809392584e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.5263659948154502,2.0,1.5263659948154502,2.0
0.23341080000000058,0.0,1.0,0.0,1.0,0.5,0.0,0.056241314858198166,0.056241314858198166,0.051704686135053635,0.051704686135053635,0.44375868514180183,-0.051704686135053635,0.44375868514180183,-0.051704686135053635,0.924199198796024,-0.310785507066473,0.0,0.0,False,False,False,0.09346781975860433,-0.01734192153498458,0.924199198796024,-0.310785507066473,0.008459927891620273,0.011996783316135406,0.018883390352129936,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.011996783316135406,0.01076402049511671,0.016117907654332724,0.016117907654332724,0.08525270968675613,0.047893792390823364,-6.005622230312785e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.226827383459102,2.0,1.226827383459102,2.0
0.2668013,0.0,1.0,0.0,1.0,0.5,0.0,0.06951754540205002,0.06951754540205002,0.030811378732323647,0.030811378732323647,0.43048245459795,-0.030811378732323647,0.43048245459795,-0.030811378732323647,0.9091664647052797,-0.1646459306343792,0.0,0.0,False,False,False,0.10824547210838002,-0.01906374445843662,0.9091664647052797,-0.1646459306343792,0.010781153491367386,0.015191003680229187,0.020511692389845848,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.015191003680229187,0.012392322532832623,0.01960449567243411,0.01960449567243411,0.09582660347223282,0.048849109560251236,-5.85548178548853e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.489041068141801,2.0,1.489041068141801,2.0
0.30014880000000055,0.0,1.0,0.0,1.0,0.5,0.0,0.18542799353599548,0.18542799353599548,0.07091845571994781,0.07091845571994781,0.3145720064640045,-0.07091845571994781,0.3145720064640045,-0.07091845571994781,0.8854888084976265,-0.10248041209697006,0.0,0.0,False,False,False,0.12261949650863263,-0.020092551799998255,0.8854888084976265,-0.10248041209697006,0.016964713505809095,0.01873123273253441,0.0221839789301157,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01873123273253441,0.014064609073102474,0.02342375520832569,0.02342375520832569,0.10620685666799545,0.05016859248280525,-1.364421513064088e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.566016792801313,1.975938441189193,1.566016792801313,1.975938441189193
0.3335140000000001,0.0,1.0,0.0,1.0,0.5,0.0,0.05678153410553932,0.05678153410553932,0.007158718537539244,0.007158718537539244,0.4432184658944607,-0.007158718537539244,0.4432184658944607,-0.007158718537539244,0.6557659502268472,-0.22398411966090306,0.0,0.0,False,False,False,0.1331096864941912,-0.022457505002119252,0.6557659502268472,-0.22398411966090306,0.01885924074754721,0.02248290553689003,0.023834342136979103,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02248290553689003,0.015714972279965878,0.027430665233289846,0.027430665233289846,0.11255018413066864,0.04951087385416031,-5.367989411889102e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.8635636611318884,1.7595001397755006,0.8635636611318884,1.7595001397755006
0.3668819000000001,0.0,1.0,0.0,1.0,0.5,0.0,0.08137355744838715,0.08137355744838715,0.05487222969532013,0.05487222969532013,0.41862644255161285,-0.05487222969532013,0.41862644255161285,-0.05487222969532013,0.9160164836394119,-0.032824334151551705,0.0,0.0,False,False,False,0.14789775925245285,-0.022696357077867952,0.9160164836394119,-0.032824334151551705,0.02157450547512925,0.02657543309032917,0.025564834475517273,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02657543309032917,0.017445464618504047,0.031789902165531105,0.031789902165531105,0.12277580797672272,0.05191473662853241,-1.3168909671950984e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.7663842989757204,1.8976816355819273,1.7663842989757204,1.8976816355819273
0.40019450000000045,0.0,1.0,0.0,1.0,0.5,0.0,0.14554326236248016,0.14554326236248016,0.08035583794116974,0.08035583794116974,0.35445673763751984,-0.08035583794116974,0.35445673763751984,-0.08035583794116974,0.8696261740081999,-0.1768803531615196,0.0,0.0,False,False,False,0.1618664445248708,-0.024527328151118424,0.8696261740081999,-0.1768803531615196,0.026422929956905657,0.03095903992652893,0.027308393269777298,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03095903992652893,0.019189023412764072,0.03642362931817778,0.03642362931817778,0.13150820136070251,0.05230678990483284,-1.2839687447842178e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.3854916416933605,2.0,1.3854916416933605,2.0
0.4334959999999999,0.0,1.0,0.0,1.0,0.5,0.0,0.1554936021566391,0.1554936021566391,0.03865329176187515,0.03865329176187515,0.3445063978433609,-0.03865329176187515,0.3445063978433609,-0.03865329176187515,0.7436483392836586,-0.25466960884256795,0.0,0.0,False,False,False,0.17367432004309458,-0.027204190038117464,0.7436483392836586,-0.25466960884256795,0.031601100149124886,0.03556833416223526,0.029011260718107224,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03556833416223526,0.020891890861093998,0.041250181803578694,0.041250181803578694,0.13827882707118988,0.05108603090047836,-8.746732930985666e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.9779574608821813,1.996635896252453,0.9779574608821813,1.996635896252453
0.4668587000000004,0.0,1.0,0.0,1.0,0.5,0.0,0.16830582916736603,0.16830582916736603,0.1346764862537384,0.1346764862537384,0.33169417083263397,-0.1346764862537384,0.33169417083263397,-0.1346764862537384,0.7260421756568968,-0.13020557660248822,0.0,0.0,False,False,False,0.18514689985087507,-0.028491402633725526,0.7260421756568968,-0.13020557660248822,0.037216237035887056,0.040385354310274124,0.030741091817617416,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.040385354310274124,0.02262172196060419,0.046289514441493755,0.046289514441493755,0.14451062679290771,0.05189492180943489,-8.528064632362928e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.1916731981088171,1.71249550451877,1.1916731981088171,1.71249550451877
0.5001765000000002,0.0,1.0,0.0,1.0,0.5,0.0,0.08512291312217712,0.08512291312217712,0.08028686791658401,0.08028686791658401,0.4148770868778229,-0.08028686791658401,0.4148770868778229,-0.08028686791658401,0.7026309642580906,-0.4205217456820468,0.0,0.0,False,False,False,0.19621311296411315,-0.032984573841663194,0.7026309642580906,-0.4205217456820468,0.040052345230709115,0.045357272028923035,0.03237602487206459,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.045357272028923035,0.024256655015051365,0.05143605193271486,0.05143605193271486,0.14915750920772552,0.04904796555638313,-8.314863139813371e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.5642184371520875,2.0,0.5642184371520875,2.0
0.5338091,0.0,1.0,0.0,1.0,0.5,0.0,0.14215810596942902,0.14215810596942902,0.06955515593290329,0.06955515593290329,0.357841894030571,-0.06955515593290329,0.357841894030571,-0.06955515593290329,0.871761354709504,-0.25869038157451923,0.0,0.0,False,False,False,0.21003590476929102,-0.035659555649534345,0.871761354709504,-0.25869038157451923,0.0448334919455365,0.05056551843881607,0.03400766849517822,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.05056551843881607,0.025888298638164997,0.056807355697700485,0.056807355697700485,0.1562473177909851,0.04894937574863434,-1.2270149595795238e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.2261419462699696,2.0,1.2261419462699696,2.0
0.5669772000000002,0.0,1.0,0.0,1.0,0.5,0.0,0.2346615195274353,0.2346615195274353,0.06347241252660751,0.06347241252660751,0.2653384804725647,-0.06347241252660751,0.2653384804725647,-0.06347241252660751,0.7600979996720347,-0.22766490599219152,0.0,0.0,False,False,False,0.22207105805446353,-0.037998876386963296,0.7600979996720347,-0.22766490599219152,0.05261676869137446,0.055976502597332,0.03561827912926674,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.055976502597332,0.027498909272253513,0.06236632788767306,0.06236632788767306,0.1623295098543167,0.04831830784678459,-1.196339610241939e-24,-3.93999981880188,0.0,0.0,0.0,0.0,1.0648661873596863,1.9755258113284526,1.0648661873596863,1.9755258113284526
0.6002461000000006,0.0,1.0,0.0,1.0,0.5,0.0,0.15923477709293365,0.15923477709293365,0.06660611182451248,0.06660611182451248,0.34076522290706635,-0.06660611182451248,0.34076522290706635,-0.06660611182451248,0.5768513272068545,-0.21046930543626607,0.0,0.0,False,False,False,0.23087183130862565,-0.040104135712887075,0.5768513272068545,-0.21046930543626607,0.05791433456700162,0.06148562207818031,0.03721800446510315,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06148562207818031,0.029098634608089924,0.06802361544637232,0.06802361544637232,0.16527365148067474,0.04799167439341545,-3.72919078541744e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.7327640435411769,1.5746412652862412,0.7327640435411769,1.5746412652862412
0.6336009000000002,0.0,1.0,0.0,1.0,0.5,0.0,0.2092418372631073,0.2092418372631073,0.07769341766834259,0.07769341766834259,0.2907581627368927,-0.07769341766834259,0.2907581627368927,-0.07769341766834259,0.7299721889007325,-0.22097835936682025,0.0,0.0,False,False,False,0.24220871543299868,-0.042320047786565625,0.7299721889007325,-0.22097835936682025,0.06489355420054504,0.06717000901699066,0.03880183398723602,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06717000901699066,0.030682464130222797,0.07384594583621375,0.07384594583621375,0.17053167521953583,0.04751487448811531,-3.635960984967125e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.0179876590678245,1.9019010965351053,1.0179876590678245,1.9019010965351053
0.6668893000000002,0.0,1.0,0.0,1.0,0.5,0.0,0.17517675459384918,0.17517675459384918,0.11091770976781845,0.11091770976781845,0.3248232454061508,-0.11091770976781845,0.3248232454061508,-0.11091770976781845,0.6318977046336764,-0.2555360011021326,0.0,0.0,False,False,False,0.2519068957994551,-0.04491149619420964,0.6318977046336764,-0.2555360011021326,0.07072490807816693,0.07297112047672272,0.040352337062358856,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.07297112047672272,0.03223296720534563,0.07977310698781431,0.07977310698781431,0.17403320968151093,0.04651516303420067,-7.3170241061141295e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.7527234070630877,1.774867411471618,0.7527234070630877,1.774867411471618
0.7002547999999997,0.0,1.0,0.0,1.0,0.5,0.0,0.2051907479763031,0.2051907479763031,0.04232839122414589,0.04232839122414589,0.2948092520236969,-0.04232839122414589,0.2948092520236969,-0.04232839122414589,0.7021904391966682,-0.3570550139454777,0.0,0.0,False,False,False,0.26271974192183317,-0.04860376928404468,0.7021904391966682,-0.3570550139454777,0.07757119997977018,0.07890592515468597,0.0418330654501915,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.07890592515468597,0.03371369559317827,0.08580651662354319,0.08580651662354319,0.17804419994354248,0.04442178085446358,-3.362136271408432e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.6902708505023811,2.0,0.6902708505023811,2.0
