run_id,mode,target_distance,repetition_index,current_x,current_y,current_z,current_magnitude,forward_command,desired_forward_velocity,desired_lateral_velocity,dvl_estimated_distance,pose_forward_displacement,pose_euclidean_displacement,absolute_error,percentage_error,lateral_drift,final_position_error,duration,sample_count,stop_reason,mean_forward_velocity_error,std_forward_velocity_error,mean_lateral_velocity_error,std_lateral_velocity_error,mean_abs_lateral_velocity_error,max_abs_lateral_velocity_error,mean_command_effort,max_command_effort,mean_dt,std_dt,dt_source
target_5m_current_y_1_rep_03,dvl_velocity_compensation,5.0,3,0.0,1.0,0.0,1.0,2.0,0.5,0.0,5.002730612753951,5.016399383544922,5.097709760817789,0.013668770790970619,0.27248170940710376,0.9068528162315488,0.9070010860455155,15.671626800000013,471,target_reached,0.18077318600200593,0.06519185391812443,-0.057206248617714006,0.03771016500132409,0.059269132275755726,0.2107635736465454,3.390103319028941,3.99943267135759,0.033343886808510664,9.612065753385986e-05,wall_clock
target_5m_current_y_2_rep_01,no_compensation,5.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.001541973371895,4.987119197845459,7.320410270906979,0.014422775526435672,0.2892005375100442,5.358829036355019,5.358844516866094,13.870625400000051,417,target_reached,,,,,,,,,0.033342849519230895,7.64684283162196e-05,wall_clock
target_5m_current_y_2_rep_01,dvl_velocity_compensation,5.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.005124936103496,5.002134799957275,8.112517250353726,0.002990136146221012,0.05977720045142629,6.386828914284706,6.386829271063539,27.341766500000006,821,target_reached,0.3169403057392096,0.04352663574584869,-0.23644607491427805,0.036713796775389496,0.23644607491427805,0.33511775732040405,2.8293140112289135,3.024567875045938,0.03334361768292684,0.00011447620305360515,wall_clock
target_5m_current_y_2_rep_02,no_compensation,5.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.012774556886891,5.012511730194092,7.357130812661097,0.0002628266927988676,0.005243413022171433,5.385359779000282,5.385374313143555,13.939083900000014,419,target_reached,,,,,,,,,0.03334709066985649,0.00016457194448988248,wall_clock
target_5m_current_y_2_rep_02,dvl_velocity_compensation,5.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.000371691527487,4.999183654785156,8.10667817350224,0.0011880367423309224,0.02376461487254521,6.381723418831825,6.381723471044955,27.307436600000017,820,target_reached,0.31688390913281833,0.04236941408493384,-0.23394436888642364,0.03763806338860054,0.23394436888642364,0.34838369488716125,2.8297168266363784,3.0750335246713862,0.03334241343101345,0.00012052400919193164,wall_clock
target_5m_current_y_2_rep_03,no_compensation,5.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.007985146691273,5.037904262542725,7.393851040942216,0.029919115851451572,0.5938801988339261,5.411890044808388,5.412022781753144,14.003989999999988,421,target_reached,,,,,,,,,0.0333428333333333,0.00012701454278761534,wall_clock
target_5m_current_y_2_rep_03,dvl_velocity_compensation,5.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,5.000477348845387,4.992799282073975,8.098651963892314,0.007678066771412695,0.1537828047480266,6.37652875483036,6.376532820547314,27.307819300000006,820,target_reached,0.3168879727581664,0.04311600598246015,-0.2330280200684027,0.036311573081436226,0.2330280200684027,0.3322369158267975,2.829047057555515,2.9544113574249207,0.033342880708180714,7.985239003671069e-05,wall_clock
target_10m_current_y_0p5_rep_01,no_compensation,10.0,1,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.004311185278949,9.987333297729492,10.036779544691433,0.016977887549456838,0.16999420208912594,0.995046345051378,0.995126963832513,23.874108199999966,717,target_reached,,,,,,,,,0.033343726536312804,0.00011669206645597592,wall_clock
target_10m_current_y_0p5_rep_01,dvl_velocity_compensation,10.0,1,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.002434660631364,9.986802101135254,9.996948629490335,0.015632559496109977,0.15653218455518347,0.45029511814936996,0.4504884881587976,27.47409049999999,825,target_reached,0.1359320005291205,0.0566690999592018,-0.017397649492001788,0.038674958210942405,0.03364749147898763,0.15239189565181732,3.508268705333235,3.997053609362529,0.03334234283980581,0.00013800111016048098,wall_clock
target_10m_current_y_0p5_rep_02,no_compensation,10.0,2,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.006458102827702,10.030755996704102,10.080418594345934,0.024297893876399357,0.24223392418660308,0.9993863976560533,0.9998595417123376,23.973537400000055,720,target_reached,,,,,,,,,0.03334288929068158,0.00011814828927383647,wall_clock
target_10m_current_y_0p5_rep_02,dvl_velocity_compensation,10.0,2,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.00363505281712,10.010847091674805,10.019571210688968,0.007212038857684178,0.07204224369466032,0.41802841192111373,0.4181691195809298,27.44111859999998,824,target_reached,0.13544504302989505,0.058937359013590325,-0.017668903463018377,0.03669202695932203,0.03228689052682907,0.13742218911647797,3.5225850359254713,3.999032060264578,0.033342792952612374,0.00010858555361593535,wall_clock
target_10m_current_y_0p5_rep_03,no_compensation,10.0,3,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.003376004451756,9.972858428955078,10.0222325582206,0.03051757549667755,0.3060063041512069,0.9935996211133897,0.9939702570778756,23.83999970000002,716,target_reached,,,,,,,,,0.03334265692307695,0.00010319194602858285,wall_clock
target_10m_current_y_0p5_rep_03,dvl_velocity_compensation,10.0,3,0.0,0.5,0.0,0.5,2.0,0.5,0.0,10.000881464400733,9.988819122314453,10.000227105432538,0.012062342086279543,0.12075843939683478,0.477529791649431,0.4776606681929842,27.41012539999997,823,target_reached,0.13514078579448763,0.05805889962098512,-0.017072383262470164,0.03810146128116704,0.03282417282259686,0.14609022438526154,3.5129124303538926,3.9997725502535024,0.03334565133819948,0.00011295602913478744,wall_clock
target_10m_current_y_1_rep_01,no_compensation,10.0,1,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.014246521340024,10.041964530944824,10.511982538115806,0.027718009604800642,0.2760217835801569,3.1081707226112485,3.108453998815995,25.040738300000044,752,target_reached,,,,,,,,,0.03334319347536624,0.00010263835751981455,wall_clock
target_10m_current_y_1_rep_01,dvl_velocity_compensation,10.0,1,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.004215754729378,10.081513404846191,10.24057490026417,0.07729765011681344,0.7667266511757689,1.7979048239067197,1.799751702595853,30.61025529999995,919,target_reached,0.1731713046350218,0.0522353806245766,-0.05691777488095349,0.036393634177185635,0.05896003451793177,0.1766842156648636,3.3917967545705165,3.999718813578738,0.033344504684095805,0.00013501132474961962,wall_clock
target_10m_current_y_1_rep_02,no_compensation,10.0,2,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.005351193559905,10.028130531311035,10.497513051189163,0.022779337751130058,0.2271543801709169,3.103929494507611,3.1040569636632176,25.009444900000062,751,target_reached,,,,,,,,,0.03334592653333342,0.0001123340863779598,wall_clock
target_10m_current_y_1_rep_02,dvl_velocity_compensation,10.0,2,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.00812781741116,10.005187034606934,10.154128142924463,0.0029407828042256057,0.029392582008249665,1.7327869879081845,1.7327947514901851,30.608513899999934,919,target_reached,0.17302661904789232,0.05350842919608516,-0.05906760233264756,0.038330798890498674,0.06123934277381318,0.18632669746875763,3.3798993075657213,3.9981656485810064,0.03334260773420472,0.00010469332283251156,wall_clock
target_10m_current_y_1_rep_03,no_compensation,10.0,3,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.003980415416372,10.014297485351562,10.483044545934531,0.01031706993519066,0.10302340179410466,3.099688504822552,3.0997214786197236,24.973417400000017,750,target_reached,,,,,,,,,0.03334234632843794,0.00011355136855555585,wall_clock
target_10m_current_y_1_rep_03,dvl_velocity_compensation,10.0,3,0.0,1.0,0.0,1.0,2.0,0.5,0.0,10.001416631537166,10.02580451965332,10.176273287240488,0.02438788811615389,0.24325118316786404,1.7434969889000058,1.7436879375444236,30.607979699999987,919,target_reached,0.17324312507988548,0.05057529494593246,-0.058667658971372,0.037184752602529285,0.06054549745673594,0.19519776105880737,3.381234574782969,3.9979777049392977,0.03334202581699345,0.00015287582590563025,wall_clock
target_10m_current_y_2_rep_01,no_compensation,10.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.001253660256577,9.989459037780762,14.554667017075364,0.011794622475814975,0.118070682618618,10.585321918129921,10.585327166522829,27.007262699999956,811,target_reached,,,,,,,,,0.033342299629629576,0.00012463458068801104,wall_clock
target_10m_current_y_2_rep_01,dvl_velocity_compensation,10.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.001502816033081,10.016986846923828,16.145201462222648,0.01548403089074668,0.15457773008359052,12.662049785256386,12.662061179653165,54.0151221000001,1621,target_reached,0.3148344550940372,0.0406161079441977,-0.23526054048611794,0.036673670164134996,0.23526054048611794,0.352266401052475,2.8291213203458874,2.995754399384731,0.03334266796296302,8.6754978466267e-05,wall_clock
target_10m_current_y_2_rep_02,no_compensation,10.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.005203311184394,10.002155303955078,14.573028796732071,0.0030480072293155303,0.030473504326715257,10.598587527871132,10.598587747019913,27.04033579999998,812,target_reached,,,,,,,,,0.03334196769420466,0.00010711501426355151,wall_clock
target_10m_current_y_2_rep_02,dvl_velocity_compensation,10.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.001543940600575,10.053925514221191,16.206673703860556,0.05238157362061635,0.5210061835700202,12.711209788918495,12.711324174096946,54.24902769999994,1628,target_reached,0.3156339466427559,0.0396487522180779,-0.23400703165050513,0.03604966372409753,0.23400703165050513,0.3603881299495697,2.828932606521276,2.9488014990320366,0.03334297953288257,0.00015703677720980906,wall_clock
target_10m_current_y_2_rep_03,no_compensation,10.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.001911917038731,9.92597770690918,14.462859523269099,0.07593421012955126,0.76500484256272,10.518995776772499,10.519256221408057,26.841140400000086,806,target_reached,,,,,,,,,0.03334303155279514,0.00011076181079920579,wall_clock
target_10m_current_y_2_rep_03,dvl_velocity_compensation,10.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,10.000458263416926,10.06102180480957,16.21572851675848,0.06056354139264464,0.6019621323521319,12.717141643166542,12.717288045531674,54.2485987,1628,target_reached,0.3156548550904264,0.03939551972146966,-0.23449076524836635,0.037767525793897916,0.23449076524836635,0.37316471338272095,2.8291487581422885,2.966452974783746,0.03334271585740627,8.21745798141732e-05,wall_clock
target_20m_current_y_0p5_rep_01,no_compensation,20.0,1,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.011074994581872,20.061450958251953,20.16109118581063,0.05037596367008135,0.25110827614071457,2.001944867428392,2.002887783300144,47.080473700000084,1413,target_reached,,,,,,,,,0.03334311168555247,9.454985164621785e-05,wall_clock
target_20m_current_y_0p5_rep_01,dvl_velocity_compensation,20.0,1,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.007064167843076,19.884496688842773,19.905714972915362,0.12256747900030263,0.6163971908279452,0.9188471115194261,0.9260783062116701,53.85001999999986,1616,target_reached,0.1284724806703558,0.04842052943753136,-0.01656058007152616,0.0374752453641427,0.032669504679725146,0.13199163973331451,3.506020677167339,3.999930650786164,0.033343665634674835,0.00011736039063536271,wall_clock
target_20m_current_y_0p5_rep_02,no_compensation,20.0,2,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.000918933450542,20.018028259277344,20.117452122701003,0.01710932582680158,0.08546958574140424,1.9976046956144273,1.9976860459224768,46.97984769999994,1410,target_reached,,,,,,,,,0.0333426882185947,0.00010875854121432453,wall_clock
target_20m_current_y_0p5_rep_02,dvl_velocity_compensation,20.0,2,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.00147572946909,20.037601470947266,20.059868349204326,0.03612574147817682,0.18028974940217232,0.9449050105176866,0.9456528694604736,54.152851000000055,1625,target_reached,0.13064934388952895,0.049201316202599474,-0.016749246343203992,0.037446127534220885,0.03280979145716548,0.14065846800804138,3.5138778594922244,3.99984348468489,0.03334535160098526,0.0001720057827718354,wall_clock
target_20m_current_y_0p5_rep_03,no_compensation,20.0,3,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.004880873738973,19.94565773010254,20.044720995334842,0.05922314363643366,0.29692249028745965,1.9903711951337755,1.9911128990380886,46.81443060000015,1405,target_reached,,,,,,,,,0.033343611538461645,0.00011219389032048608,wall_clock
target_20m_current_y_0p5_rep_03,dvl_velocity_compensation,20.0,3,0.0,0.5,0.0,0.5,2.0,0.5,0.0,20.011474797721355,19.930030822753906,19.95187776810458,0.08144397496744915,0.40864951836635105,0.9334333813749254,0.9360521156589103,53.9522942000001,1619,target_reached,0.12908828234742079,0.04916316000342077,-0.01635556298819773,0.03627522498892953,0.031575241733682854,0.15272551774978638,3.5056238038201104,3.9999824212436312,0.03334505203955507,0.00011124179834795883,wall_clock
target_20m_current_y_1_rep_01,no_compensation,20.0,1,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.00791280186259,20.0158748626709,20.94410005556262,0.007962060808306859,0.039778729947777106,6.166042541153729,6.1660629765339205,49.08059709999998,1473,target_reached,,,,,,,,,0.033342796942934766,0.00010410370625001118,wall_clock
target_20m_current_y_1_rep_01,dvl_velocity_compensation,20.0,1,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.01064073163521,20.022293090820312,20.326241943393075,0.011652359185102767,0.058196926457165205,3.5019838558509946,3.502054812326518,60.14966879999997,1805,target_reached,0.1673214903688306,0.045931969146615466,-0.05761207667106211,0.03641734341412465,0.05959676134054518,0.1746141016483307,3.3847698059051297,3.9991618813723875,0.0333423884700665,0.00010966768387597338,wall_clock
target_20m_current_y_1_rep_02,no_compensation,20.0,2,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.001497764104446,20.085041046142578,21.016443829134207,0.0835432820381321,0.4159477784795315,6.18724796641618,6.1878323650087825,49.24720390000016,1478,target_reached,,,,,,,,,0.03334272437373064,9.255033040438424e-05,wall_clock
target_20m_current_y_1_rep_02,dvl_velocity_compensation,20.0,2,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.004852766507515,20.074033737182617,20.37983168511007,0.06918097067510232,0.34462914420114865,3.517201875336468,3.5179809587477293,60.35104770000021,1811,target_reached,0.16852915312178968,0.04521699791536024,-0.0575943978511346,0.03706323909455661,0.05989788612993598,0.16946367919445038,3.383964960669234,3.9994759251986647,0.033343120276243206,9.488400154207552e-05,wall_clock
target_20m_current_y_1_rep_03,no_compensation,20.0,3,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.011635548677905,20.00204086303711,20.92963045946909,0.009594685640795575,0.047968533343645606,6.161801074631512,6.161801412610763,49.04720129999987,1472,target_reached,,,,,,,,,0.033342760910944846,0.00010183588603205804,wall_clock
target_20m_current_y_1_rep_03,dvl_velocity_compensation,20.0,3,0.0,1.0,0.0,1.0,2.0,0.5,0.0,20.008068285479823,19.987125396728516,20.28609784106603,0.02094288875130701,0.10478189502295779,3.4699544655159116,3.469978349811885,60.08386850000011,1803,target_reached,0.16699794008521637,0.044699747183185895,-0.05815305028894491,0.03753141788851241,0.059998983669538174,0.18488548696041107,3.3870153827082565,3.9998817449905744,0.03334287930077697,0.00010672250749020619,wall_clock
target_20m_current_y_2_rep_01,no_compensation,20.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.006295599036157,20.0830135345459,29.152246707140105,0.07671793550974115,0.38200410201275026,21.131163135170937,21.131326193405965,53.51685199999997,1606,target_reached,,,,,,,,,0.03334383302180684,0.00011429079883072636,wall_clock
target_20m_current_y_2_rep_01,dvl_velocity_compensation,20.0,1,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.00368992468647,20.05159568786621,32.219121340332805,0.04790576317974171,0.2389124732289054,25.21914531290531,25.219198092493748,107.39778999999999,3222,target_reached,0.31374061178724383,0.03779809654502539,-0.23551290565555194,0.03731637326146971,0.23551290565555194,0.3730778098106384,2.8290092879441606,3.074530282500101,0.033342995963986335,0.00010066373963870374,wall_clock
target_20m_current_y_2_rep_02,no_compensation,20.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.00435852387552,19.9179630279541,28.913543965445335,0.08639549592141904,0.4337566838544999,20.958715930581093,20.958876485240715,53.08169390000012,1593,target_reached,,,,,,,,,0.03334277255025133,0.00012289232093097859,wall_clock
target_20m_current_y_2_rep_02,dvl_velocity_compensation,20.0,2,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.002228238002605,19.938283920288086,32.03369499898479,0.06394431771451892,0.3207112405970543,25.072344318032265,25.07242027560283,106.74223819999997,3202,target_reached,0.31260797181549305,0.038446201940268716,-0.23402977908441552,0.03733181886594161,0.23402977908441552,0.35360369086265564,2.8291611276168163,3.0160450885529744,0.03334652864729771,0.0001603357709487781,wall_clock
target_20m_current_y_2_rep_03,no_compensation,20.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.007847279698684,20.0068359375,29.04207675553022,0.0010113421986837068,0.005054983215952144,21.051573291420937,21.051574401315186,53.31560159999981,1600,target_reached,,,,,,,,,0.03334309043151958,0.00012139188697194647,wall_clock
target_20m_current_y_2_rep_03,dvl_velocity_compensation,20.0,3,0.0,2.0,0.0,2.0,2.0,0.5,0.0,20.001598804368182,20.1214599609375,32.328673719652386,0.11986115656931773,0.5956881697551193,25.30355693399906,25.303848443156685,107.73314129999972,3232,target_reached,0.3143413000450712,0.03887174100313566,-0.2352759296224974,0.03756398748842343,0.2352759296224974,0.36769023537635803,2.8291531281430324,3.0040438640554714,0.03334359062209833,0.00011349694791545273,wall_clock
