time,current_x,current_y,current_z,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,0.0,0.0,0.09244050085544586,0.09244050085544586,0.0,0.0,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033434900000003154,0.0,0.0,0.0,0.04660137742757797,0.04660137742757797,0.0015581123941534737,0.0005283374921418726,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0005283374921418726,0.0,0.0005283374921418726,0.0005283374921418726,0.015850123018026352,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.06661610000000451,0.0,0.0,0.0,0.036906950175762177,0.036906950175762177,0.002782729289325524,0.0015673590824007988,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0015673590824007988,0.0,0.0015673590824007988,0.0015673590824007988,0.031170645728707314,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.10070730000001049,0.0,0.0,0.0,0.0629996806383133,0.0629996806383133,0.004930464001902767,0.0030999211594462395,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0030999211594462395,0.0,0.0030999211594462395,0.0030999211594462395,0.04597686231136322,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.1333026000000075,0.0,0.0,0.0,0.07172002643346786,0.07172002643346786,0.007268199779509366,0.005109380930662155,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.005109380930662155,0.0,0.005109380930662155,0.005109380930662155,0.06028379499912262,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.16730710000000215,0.0,0.0,0.0,0.05094743147492409,0.05094743147492409,0.00900064171309815,0.007579587399959564,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.007579587399959564,0.0,0.007579587399959564,0.007579587399959564,0.07410618662834167,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.20002820000000554,0.0,0.0,0.0,0.06225791573524475,0.06225791573524475,0.01103778919966288,0.010494870133697987,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.010494870133697987,0.0,0.010494870133697987,0.010494870133697987,0.08745848387479782,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.23338259999999877,0.0,0.0,0.0,0.009214193560183048,0.009214193560183048,0.011345123097346586,0.013840032741427422,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.013840032741427422,0.0,0.013840032741427422,0.013840032741427422,0.100354865193367,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.2668536000000046,0.0,0.0,0.0,0.1278258115053177,0.1278258115053177,0.015623580834241816,0.01760033890604973,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01760033890604973,0.0,0.01760033890604973,0.01760033890604973,0.1128091886639595,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.3002121000000102,0.0,0.0,0.0,0.14288429915905,0.14288429915905,0.020389986727739787,0.02176150679588318,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02176150679588318,0.0,0.02176150679588318,0.02176150679588318,0.12483501434326172,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.33373190000000363,0.0,0.0,0.0,0.13745132088661194,0.13745132088661194,0.02499732751359394,0.026309693232178688,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.026309693232178688,0.0,0.026309693232178688,0.026309693232178688,0.13644561171531677,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.3667975000000041,0.0,0.0,0.0,0.15406307578086853,0.15406307578086853,0.0300915155521339,0.031231490895152092,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.031231490895152092,0.0,0.031231490895152092,0.031231490895152092,0.14765392243862152,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.4001269000000036,0.0,0.0,0.0,0.10654302686452866,0.10654302686452866,0.03364253071171247,0.03651391342282295,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03651391342282295,0.0,0.03651391342282295,0.03651391342282295,0.15847262740135193,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.43348850000000994,0.0,0.0,0.0,0.13085563480854034,0.13085563480854034,0.0380080840579419,0.04214438050985336,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.04214438050985336,0.0,0.04214438050985336,0.04214438050985336,0.1689140498638153,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.46680980000000716,0.0,0.0,0.0,0.2030646651983261,0.2030646651983261,0.044774462686414315,0.0481107234954834,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0481107234954834,0.0,0.0481107234954834,0.0481107234954834,0.1789902299642563,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.5002396000000005,0.0,0.0,0.0,0.1407940685749054,0.1407940685749054,0.04948118024005874,0.054401155561208725,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.054401155561208725,0.0,0.054401155561208725,0.054401155561208725,0.1887129247188568,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.5335492000000102,0.0,0.0,0.0,0.13152804970741272,0.13152804970741272,0.05386232696459405,0.06100427359342575,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06100427359342575,0.0,0.06100427359342575,0.06100427359342575,0.19809354841709137,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
0.5667819000000094,0.0,0.0,0.0,0.1963023841381073,0.1963023841381073,0.06038598520594038,0.06790904700756073,-0.0,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06790904700756073,0.0,0.06790904700756073,0.06790904700756073,0.20714323222637177,-0.0,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
