timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T12:12:52.146858+00:00,0,0.0,dvl_p_altitude_hold,20.0,1.5,1.0,1,-20.0,0.008119369857013226,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.043664395809173584,0.06866573542356491,-0.006243872921913862,1.6347780227661133,1.6347780227661133,-0.13477802276611328,0.13477802276611328,0.3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2026-05-15T12:12:52.179923+00:00,1,0.033211700000038036,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.99958038330078,0.009503183886408806,-33.844032287597656,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.024896997958421707,0.07605981081724167,-0.012102578766644001,1.6347780227661133,1.6347780227661133,-0.13477802276611328,0.13477802276611328,0.3,0.0,-0.08086681365966797,1.5880055874586105,-0.41199441254138947,0.00041961669921875,0.0013838140293955803,False,False,False,False
2026-05-15T12:12:52.213579+00:00,2,0.06658070000003136,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.998767852783203,0.010874312371015549,-33.84408950805664,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0222291462123394,0.053503524512052536,-0.01746605895459652,1.6343132257461548,1.6343132257461548,-0.13431322574615479,0.13431322574615479,0.3,0.0,-0.08058793544769287,1.54364113509655,-0.45635886490345,0.001232147216796875,0.002754942514002323,False,False,False,False
2026-05-15T12:12:52.247244+00:00,3,0.09992990000000646,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.99754524230957,0.012269088067114353,-33.84417724609375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.024400094524025917,0.033899664878845215,0.010428544133901596,1.6337294578552246,1.6337294578552246,-0.1337294578552246,0.1337294578552246,0.3,0.0,-0.08023767471313477,1.6789788529276848,-0.3210211470723152,0.0024547576904296875,0.004149718210101128,False,False,False,False
2026-05-15T12:12:52.280385+00:00,4,0.13339879999989535,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.995893478393555,0.013717632740736008,-33.84429168701172,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.020099647343158722,-0.01148372981697321,0.010249788872897625,1.6330137252807617,1.6330137252807617,-0.13301372528076172,0.13301372528076172,0.3,0.0,-0.07980823516845703,1.7966020107269287,-0.2033979892730713,0.0041065216064453125,0.005598262883722782,False,False,False,False
2026-05-15T12:12:52.313086+00:00,5,0.16659899999990557,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.993793487548828,0.015289660543203354,-33.84442901611328,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.07743898779153824,0.01872989349067211,0.007461560890078545,1.6321568489074707,1.6321568489074707,-0.1321568489074707,0.1321568489074707,0.3,0.0,-0.07929410934448242,1.9310976210981607,0.06890237890183926,0.006206512451171875,0.007170290686190128,False,False,False,False
2026-05-15T12:12:52.346902+00:00,6,0.19996530000003077,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.99127769470215,0.016932109370827675,-33.8445930480957,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02925158105790615,0.06029541790485382,-0.00859855767339468,1.6311383247375488,1.6311383247375488,-0.13113832473754883,0.13113832473754883,0.3,0.0,-0.07868299484252929,1.8876206390559673,-0.11237936094403267,0.008722305297851562,0.00881273951381445,False,False,False,False
2026-05-15T12:12:52.380346+00:00,7,0.23333379999985482,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.988422393798828,0.01857622154057026,-33.84477615356445,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.05957995727658272,0.0735415518283844,0.019211748614907265,1.629978895187378,1.629978895187378,-0.12997889518737793,0.12997889518737793,0.3,0.0,-0.07798733711242675,1.638227492570877,-0.3617725074291229,0.011577606201171875,0.010456851683557034,False,False,False,False
2026-05-15T12:12:52.413349+00:00,8,0.2666643000000022,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.985265731811523,0.02020106464624405,-33.84498596191406,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0727960467338562,0.08879530429840088,-0.007677230052649975,1.628715991973877,1.628715991973877,-0.12871599197387695,0.12871599197387695,0.3,0.0,-0.07722959518432616,1.5587506890296936,-0.4412493109703064,0.014734268188476562,0.012081694789230824,False,False,False,False
2026-05-15T12:12:52.446570+00:00,9,0.2999743000000308,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.981840133666992,0.021783428266644478,-33.84521484375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09701619297266006,-0.0009221574291586876,-0.005128602962940931,1.627363920211792,1.627363920211792,-0.127363920211792,0.127363920211792,0.3,0.0,-0.07641835212707519,1.4672281742095947,-0.5327718257904053,0.018159866333007812,0.013664058409631252,False,False,False,False
2026-05-15T12:12:52.480561+00:00,10,0.33328899999992245,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.97801971435547,0.023467469960451126,-33.845462799072266,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.12074244022369385,0.08812054246664047,-0.0005647446378134191,1.625937819480896,1.625937819480896,-0.125937819480896,0.125937819480896,0.3,0.0,-0.07556269168853759,1.9944670554250479,0.0055329445749521255,0.02198028564453125,0.0153481001034379,False,False,False,False
2026-05-15T12:12:52.513999+00:00,11,0.3667070999999851,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.973957061767578,0.025107910856604576,-33.845726013183594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.15600328147411346,0.0693414956331253,-0.019608905538916588,1.624373197555542,1.624373197555542,-0.12437319755554199,0.12437319755554199,0.3,0.0,-0.07462391853332519,1.4712767452001572,-0.5287232547998428,0.026042938232421875,0.01698854099959135,False,False,False,False
2026-05-15T12:12:52.547427+00:00,12,0.39999390000002677,dvl_p_altitude_hold,20.0,1.5,1.0,1,-19.969629287719727,0.026736527681350708,-33.846012115478516,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.07497012615203857,0.03709762170910835,0.001400135806761682,1.6227428913116455,1.6227428913116455,-0.12274289131164551,0.12274289131164551,0.3,0.0,-0.0736457347869873,1.5839510262012482,-0.41604897379875183,0.030370712280273438,0.018617157824337482,False,False,False,False
