time,current_x,current_y,current_z,current_magnitude,desired_forward_velocity,desired_lateral_velocity,dvl_forward_velocity_raw,dvl_forward_velocity_used,dvl_lateral_velocity_raw,dvl_lateral_velocity_used,forward_velocity_error,lateral_velocity_error,dvl_distance_estimated,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,pose_forward_displacement,pose_lateral_drift,pose_ground_truth_displacement,pose_euclidean_displacement,gt_velocity_x,gt_velocity_y,gt_velocity_z,depth_m,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7
0.0,0.0,1.0,0.0,1.0,0.3,0.0,0.04760613664984703,0.04760613664984703,0.09379707276821136,0.09379707276821136,0.25239386335015296,-0.09379707276821136,0.0,0.0,0.008119369857013226,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04154511168599129,0.0,-3.93999981880188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03336059999999996,0.0,1.0,0.0,1.0,0.3,0.0,0.04430859908461571,0.04430859908461571,0.04560784250497818,0.04560784250497818,0.2556914009153843,-0.04560784250497818,0.0014781614506222292,0.0005283374921418726,0.009314680472016335,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0005283374921418726,0.001195310615003109,0.0013068695313388685,0.0013068695313388685,0.015850123018026352,0.03585932403802872,8.326316414081049e-25,-3.93999981880188,0.0,0.0,0.0,0.0,0.8744351267814636,3.1255648732185364,0.8744351267814636,3.1255648732185364
0.06673249999999964,0.0,1.0,0.0,1.0,0.3,0.0,0.1163453757762909,0.1163453757762909,0.0794139951467514,0.0794139951467514,0.1836546242237091,-0.0794139951467514,0.005360827696490994,0.0015648393891751766,0.010481397621333599,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0015648393891751766,0.0023620277643203735,0.0028333544559998917,0.0028333544559998917,0.031095057725906372,0.035001493990421295,8.118158700944249e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.4527058899402618,2.547294110059738,1.4527058899402618,2.547294110059738
0.1001303999999994,0.0,1.0,0.0,1.0,0.3,0.0,-0.011003253981471062,-0.011003253981471062,0.007365098688751459,0.007365098688751459,0.31100325398147105,-0.007365098688751459,0.004993342120343224,0.003090096637606621,0.011513643898069859,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.003090096637606621,0.003394274041056633,0.004590184472931199,0.004590184472931199,0.0457577146589756,0.030967386439442635,7.915205004591579e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.0470320582389832,2.952967941761017,1.0470320582389832,2.952967941761017
0.1334124999999995,0.0,1.0,0.0,1.0,0.3,0.0,-0.007334261201322079,-0.007334261201322079,0.005283629987388849,0.005283629987388849,0.30733426120132207,-0.005283629987388849,0.004749242505614701,0.00508540915325284,0.012645700946450233,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.00508540915325284,0.004526331089437008,0.00680801434980801,0.00680801434980801,0.059859372675418854,0.033961713314056396,-6.089920522942285e-26,-3.93999981880188,0.0,0.0,0.0,0.0,1.9116188157349825,2.0883811842650175,1.9116188157349825,2.0883811842650175
0.1667027000000001,0.0,1.0,0.0,1.0,0.3,0.0,0.10995309054851532,0.10995309054851532,0.04690980538725853,0.04690980538725853,0.19004690945148467,-0.04690980538725853,0.008409602880592951,0.007532837800681591,0.013879993930459023,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.007532837800681591,0.005760624073445797,0.009483060426198956,0.009483060426198956,0.0734228566288948,0.03702878579497337,-5.937672217127376e-26,-3.93999981880188,0.0,0.0,0.0,0.0,1.9365964401513338,2.063403559848666,1.9365964401513338,2.063403559848666
0.20004129999999964,0.0,1.0,0.0,1.0,0.3,0.0,0.10344040393829346,0.10344040393829346,0.0006781844422221184,0.0006781844422221184,0.19655959606170653,-0.0006781844422221184,0.011858161131330095,0.010415137745440006,0.015080317854881287,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.010415137745440006,0.006960947997868061,0.012527166131472534,0.012527166131472534,0.08646899461746216,0.03600972518324852,-5.789230781477741e-26,-3.93999981880188,0.0,0.0,0.0,0.0,1.4370823353528976,2.5629176646471024,1.4370823353528976,2.5629176646471024
0.23335469999999958,0.0,1.0,0.0,1.0,0.3,0.0,0.10583294928073883,0.10583294928073883,0.03293822333216667,0.03293822333216667,0.19416705071926116,-0.03293822333216667,0.015383816503899053,0.013715671375393867,0.01639486476778984,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.013715671375393867,0.008275494910776615,0.016018846940279077,0.016018846940279077,0.09901599586009979,0.03943639248609543,3.59870850783226e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.9918617866933346,2.0081382133066654,1.9918617866933346,2.0081382133066654
0.2667964999999999,0.0,1.0,0.0,1.0,0.3,0.0,0.14959514141082764,0.14959514141082764,0.04414208605885506,0.04414208605885506,0.15040485858917235,-0.04414208605885506,0.02038654730393171,0.017418498173356056,0.017716649919748306,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.017418498173356056,0.00959728006273508,0.019887480062033513,0.019887480062033513,0.11108479648828506,0.03965355083346367,3.5087406472250336e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.604741320014,2.395258679986,1.604741320014,2.395258679986
0.30004649999999966,0.0,1.0,0.0,1.0,0.3,0.0,0.14526762068271637,0.14526762068271637,0.036929015070199966,0.036929015070199966,0.15473237931728362,-0.036929015070199966,0.025216695691632,0.02150823548436165,0.01901005581021309,-4.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.02150823548436165,0.010890685953199863,0.02410832292346314,0.02410832292346314,0.12269209325313568,0.038802213966846466,3.029825903374719e-25,-3.93999981880188,0.0,0.0,0.0,0.0,1.4702949672937393,2.5297050327062607,1.4702949672937393,2.5297050327062607
