timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T11:40:53.594822+00:00,0,0.0,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0,-0.0,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.017502322793006897,0.005432743579149246,-0.00406925193965435,1.499900460243225,1.499900460243225,9.953975677490234e-05,9.953975677490234e-05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False
2026-05-15T11:40:53.628454+00:00,1,0.03348340000000061,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0005197264836169779,-8.610968507127836e-06,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.039167068898677826,-0.0018407019088044763,0.00011483391426736489,1.499900460243225,1.499900460243225,9.953975677490234e-05,9.953975677490234e-05,0.3,0.0,5.9723854064941406e-05,1.9674035385251045,-0.03259646147489548,0.0005197264836169779,-8.610968507127836e-06,False,False,False,False
2026-05-15T11:40:53.661230+00:00,2,0.06671520000000086,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0015475079417228699,-1.4016694876772817e-05,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.01630583219230175,0.03332513943314552,-0.010220048949122429,1.4996832609176636,1.4996832609176636,0.0003167390823364258,0.0003167390823364258,0.3,0.0,0.00019004344940185547,1.9889557885471731,0.011044211452826858,0.0015475079417228699,-1.4016694876772817e-05,False,False,False,False
2026-05-15T11:40:53.695220+00:00,3,0.10002060000000057,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0030163873452693224,-7.206214650068432e-05,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10174642503261566,0.011961429379880428,0.0004308366624172777,1.499254584312439,1.499254584312439,0.0007454156875610352,0.0007454156875610352,0.3,0.0,0.00044724941253662106,1.8000491634011269,-0.19995083659887314,0.0030163873452693224,-7.206214650068432e-05,False,False,False,False
2026-05-15T11:40:53.727890+00:00,4,0.13342720000000075,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.004945356864482164,-0.00014711888798046857,-33.84400177001953,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.03528046980500221,-0.01380410697311163,-0.021727263927459717,1.4986381530761719,1.4986381530761719,0.001361846923828125,0.001361846923828125,0.3,0.0,0.000817108154296875,1.9282314237207174,-0.07176857627928257,0.004945356864482164,-0.00014711888798046857,False,False,False,False
2026-05-15T11:40:53.761853+00:00,5,0.16688360000000024,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0073159234598279,-0.0001977722131414339,-33.843997955322266,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1044614240527153,0.006122453138232231,-0.004127844702452421,1.4978289604187012,1.4978289604187012,0.002171039581298828,0.002171039581298828,0.3,0.0,0.0013026237487792967,1.9171753581613302,0.08282464183866978,0.0073159234598279,-0.0001977722131414339,False,False,False,False
2026-05-15T11:40:53.795549+00:00,6,0.20014170000000053,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.010125257074832916,-0.0002564231399446726,-33.843997955322266,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09973015636205673,-0.025221750140190125,0.0006997181917540729,1.4968382120132446,1.4968382120132446,0.003161787986755371,0.003161787986755371,0.3,0.0,0.0018970727920532226,1.9632652811706066,-0.03673471882939339,0.010125257074832916,-0.0002564231399446726,False,False,False,False
2026-05-15T11:40:53.828352+00:00,7,0.23348480000000027,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.013328115455806255,-0.00027311735902912915,-33.843994140625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13350039720535278,-0.04610326886177063,0.02059844322502613,1.4956644773483276,1.4956644773483276,0.004335522651672363,0.004335522651672363,0.3,0.0,0.0026013135910034177,1.8486694991588593,0.15133050084114075,0.013328115455806255,-0.00027311735902912915,False,False,False,False
2026-05-15T11:40:53.861685+00:00,8,0.2668562000000003,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.016877926886081696,-0.0002161728189093992,-33.843990325927734,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13249731063842773,-0.023896919563412666,0.0011357760522514582,1.4943312406539917,1.4943312406539917,0.005668759346008301,0.005668759346008301,0.3,0.0,0.0034012556076049804,1.7233803868293762,0.2766196131706238,0.016877926886081696,-0.0002161728189093992,False,False,False,False
2026-05-15T11:40:53.895213+00:00,9,0.30015970000000003,dvl_p_altitude_hold,5.0,1.5,0.0,0,0.0207979716360569,-0.0001232799986610189,-33.84398651123047,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09763127565383911,0.027351170778274536,0.005609213840216398,1.4928600788116455,1.4928600788116455,0.007139921188354492,0.007139921188354492,0.3,0.0,0.0042839527130126955,1.856618482619524,0.143381517380476,0.0207979716360569,-0.0001232799986610189,False,False,False,False
