timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,estimated_seabed_z_from_pose_ping,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T13:38:51.182457+00:00,375,12.503379,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.11029052734375,-321.7037048339844,-295.9886169433594,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1533520668745041,0.05927051976323128,-0.29105865955352783,15.655834197998047,15.655834197998047,-311.6444511413574,-12.655834197998047,12.655834197998047,0.15,0.0,-0.8,0.5670354068279265,0.09532690420746803,1.510284423828125,-0.003692626953125,False,False,False,False
2026-05-15T13:38:51.214988+00:00,376,12.5367011,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1142883300781,-321.70379638671875,-295.9972229003906,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.14134016633033752,0.024940770119428635,-0.2580365836620331,15.650182723999023,15.650182723999023,-311.64740562438965,-12.650182723999023,12.650182723999023,0.15,0.0,-0.8,-0.0670413374900819,-0.7112462371587753,1.5142822265625,-0.0037841796875,False,False,False,False
2026-05-15T13:38:51.248253+00:00,377,12.570049299999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1181640625,-321.7039794921875,-296.0058288574219,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.11842053383588791,-0.03523756563663483,-0.26590248942375183,15.644428253173828,15.644428253173828,-311.6502571105957,-12.644428253173828,12.644428253173828,0.15,0.0,-0.8,0.1731966733932494,-0.2992892414331436,1.518157958984375,-0.00396728515625,False,False,False,False
2026-05-15T13:38:51.282205+00:00,378,12.603425500000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1221008300781,-321.70404052734375,-296.014404296875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.16118493676185608,-0.03673067316412926,-0.2509627640247345,15.638611793518066,15.638611793518066,-311.65301609039307,-12.638611793518066,12.638611793518066,0.15,0.0,-0.8,0.6315893232822418,0.4228507876396179,1.5220947265625,-0.0040283203125,False,False,False,False
2026-05-15T13:38:51.316065+00:00,379,12.636968900000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1258544921875,-321.7039794921875,-296.02301025390625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08602496981620789,-0.055883049964904785,-0.24718615412712097,15.632811546325684,15.632811546325684,-311.65582180023193,-12.632811546325684,12.632811546325684,0.15,0.0,-0.8,-0.2236987352371217,0.4407680779695511,1.525848388671875,-0.00396728515625,False,False,False,False
2026-05-15T13:38:51.348468+00:00,380,12.670128499999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1297912597656,-321.7037658691406,-296.0316162109375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1398097276687622,-0.028903840109705925,-0.26820051670074463,15.62686538696289,15.62686538696289,-311.6584815979004,-12.62686538696289,12.62686538696289,0.15,0.0,-0.8,1.2795006036758423,0.6705965995788574,1.52978515625,-0.003753662109375,False,False,False,False
2026-05-15T13:38:51.382468+00:00,381,12.7034477,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1336364746094,-321.7034606933594,-296.04022216796875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1483064442873001,0.0239091906696558,-0.2538994550704956,15.621057510375977,15.621057510375977,-311.6612796783447,-12.621057510375977,12.621057510375977,0.15,0.0,-0.8,0.20380544662475575,0.3468460813164711,1.53363037109375,-0.003448486328125,False,False,False,False
2026-05-15T13:38:51.415598+00:00,382,12.736774500000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.13739013671875,-321.7032165527344,-296.0487976074219,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.08026381582021713,-0.04859863966703415,-0.2445874810218811,15.615184783935547,15.615184783935547,-311.6639823913574,-12.615184783935547,12.615184783935547,0.15,0.0,-0.8,0.03387111425399769,-0.2869102880358696,1.537384033203125,-0.003204345703125,False,False,False,False
2026-05-15T13:38:51.449284+00:00,383,12.7701628,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.141357421875,-321.7028503417969,-296.0574035644531,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.14648298919200897,0.03374591842293739,-0.24710263311862946,15.609228134155273,15.609228134155273,-311.6666316986084,-12.609228134155273,12.609228134155273,0.15,0.0,-0.8,1.3947236835956573,0.5831836760044098,1.541351318359375,-0.002838134765625,False,False,False,False
2026-05-15T13:38:51.482273+00:00,384,12.803510000000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.14520263671875,-321.70257568359375,-296.0660095214844,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09801939129829407,0.052259206771850586,-0.2750416696071625,15.603433609008789,15.603433609008789,-311.66944313049316,-12.603433609008789,12.603433609008789,0.15,0.0,-0.8,0.07034021615982045,-0.4049510210752487,1.545196533203125,-0.0025634765625,False,False,False,False
